radius,mean_patchiness,mean_phi,num_points
2,0.8790947,-13.19349,49
3,0.8648148,-13.08983,518
4,0.783893,-12.20498,1272
5,0.7234155,-10.29319,1995
6,0.6779112,-9.245308,2559
7,0.6214725,-8.434983,3157
8,0.5864551,-8.359656,3933
9,0.5598983,-7.800214,4787
10,0.5332045,-7.0319,5702
11,0.4983084,-5.48459,6846
12,0.4604987,-3.65253,8263
13,0.4324654,-2.803879,9760
14,0.4185279,-2.285386,11366
15,0.4071906,-1.780384,13024
16,0.3941743,-1.514728,14704
17,0.391924,-1.194942,16692
18,0.385563,-0.9184049,18917
19,0.3866715,-0.5808572,21221
20,0.3897665,-0.2734349,23878
21,0.3985885,0.07856787,26592
22,0.404963,0.6816964,29973
23,0.4103441,1.222025,33294
24,0.4224431,1.660526,36807
25,0.4300346,1.786587,40611
26,0.4324227,2.050876,45200
27,0.4339204,2.336885,50361
28,0.4280359,2.437971,54689
29,0.4208227,2.67159,58765
30,0.4168073,2.864976,63007
31,0.414834,3.011845,66987
32,0.4126294,3.069597,70732
33,0.4088313,3.078891,74442
34,0.4096642,3.111806,78835
35,0.4084563,3.314155,83001
36,0.4106677,3.616091,86964
37,0.4145273,3.909387,91281
38,0.4153632,4.095377,94832
39,0.4151092,4.253883,97589
40,0.4146044,4.274992,100180
41,0.4140635,4.31097,102347
42,0.4140008,4.482032,104110
43,0.4149143,4.554831,106071
44,0.4148428,4.58634,107271
45,0.413427,4.556382,107956
46,0.4128823,4.555178,108172
