radius,mean_patchiness,mean_phi,num_points
2,0.9079291,31.87404,140
3,0.7762833,21.60739,608
4,0.6932202,16.73589,1237
5,0.6692763,15.0848,1961
6,0.6287256,11.89107,2975
7,0.5827162,9.419944,4345
8,0.5685679,8.493375,5582
9,0.5551533,7.852795,6677
10,0.5441562,6.842032,7794
11,0.5301734,6.150429,9046
12,0.5179117,5.690868,10494
13,0.5098178,6.287625,12300
14,0.4969552,5.928593,14207
15,0.4774893,5.214447,16365
16,0.4554014,4.366446,18871
17,0.4384038,3.549241,21420
18,0.4212928,2.916985,24384
19,0.4094693,2.364516,27471
20,0.4095401,1.953775,30595
21,0.4107762,1.949249,34003
22,0.4102879,1.892107,37395
23,0.4060569,1.679516,41139
24,0.404829,1.679768,45339
25,0.4062411,1.857378,48877
26,0.408502,1.985301,52172
27,0.4082256,1.928968,55422
28,0.4121399,1.806854,58834
29,0.4156981,1.945082,62246
30,0.417088,2.045694,66318
31,0.415172,2.122213,69352
32,0.4120235,2.265465,72287
33,0.4089205,2.280738,74841
34,0.4086068,2.264393,76975
35,0.4102083,2.321961,79252
36,0.4099901,2.527726,81909
37,0.4085644,2.665371,84699
38,0.4052938,2.602383,87326
39,0.4031542,2.473807,89959
40,0.4004618,2.330784,92309
41,0.3976908,2.248247,94111
42,0.3964853,2.201418,95320
43,0.3959078,2.189303,96036
44,0.3949996,2.192262,96394
45,0.394736,2.19125,96465
