radius,mean_patchiness,mean_phi,num_points
2,0.8114928,33.92358,112
3,0.7115834,34.66135,392
4,0.6658465,28.06362,669
5,0.6834276,24.27631,953
6,0.6277136,19.88549,1401
7,0.562116,16.54091,2135
8,0.5099866,13.34046,2798
9,0.4603302,10.43521,3356
10,0.4316492,8.050966,4147
11,0.4225504,7.084457,4982
12,0.4114614,6.412375,5768
13,0.4099055,5.753437,6540
14,0.4184795,5.864497,7355
15,0.4277555,5.939882,8288
16,0.4378465,5.781087,9432
17,0.448617,5.683733,10459
18,0.4498158,5.342294,11669
19,0.4456857,4.85129,12988
20,0.4427471,4.57856,14289
21,0.4349745,4.10592,15311
22,0.4188411,3.953661,16590
23,0.4165318,3.993434,18257
24,0.4212508,4.183493,19908
25,0.4154851,4.2112,21387
26,0.4039621,4.186879,22884
27,0.4020536,3.887439,24242
28,0.407027,3.582875,25629
29,0.4145948,3.305415,27071
30,0.4184393,3.309277,28264
31,0.4169502,3.306811,29464
32,0.4155512,3.229756,30593
33,0.4150685,3.105872,31774
34,0.4131248,2.938137,33015
35,0.4128918,2.779903,34198
36,0.4111927,2.735606,35250
37,0.4105818,2.589884,36194
38,0.4109706,2.447618,37132
39,0.4111033,2.299779,38056
40,0.4120032,2.096065,39031
41,0.4108507,1.976094,40124
42,0.4108859,1.843201,41506
43,0.4079376,1.843954,42969
44,0.4037944,1.836911,44433
45,0.3988712,1.74828,45999
46,0.3943202,1.787361,47600
47,0.394161,1.868116,49156
48,0.3942976,1.960769,50346
49,0.3927085,1.901259,51374
50,0.3931111,1.834218,52345
51,0.3926912,1.794924,53240
52,0.3927177,1.814674,54207
53,0.3933734,1.89732,55181
54,0.3940618,2.004079,56161
55,0.3947797,2.154188,57141
56,0.3955457,2.278821,58158
57,0.3949897,2.237969,59606
58,0.3958058,2.031228,61789
59,0.3938373,1.826489,64132
60,0.3917654,1.720758,66408
61,0.3897797,1.642352,68459
62,0.3879355,1.540665,70701
63,0.3868056,1.530111,73534
64,0.3860719,1.506849,76383
65,0.3845041,1.546597,79245
66,0.381347,1.608534,82041
67,0.3782566,1.718097,84788
68,0.3768983,1.722714,87596
69,0.3767236,1.741943,90651
70,0.3765383,1.810172,93599
71,0.375927,1.82461,96787
72,0.3757264,1.783263,99472
73,0.3765775,1.759593,101996
74,0.3774916,1.736941,104679
75,0.3791843,1.659203,107180
76,0.3816032,1.650785,109624
77,0.382318,1.639599,111903
78,0.3828586,1.592426,113869
79,0.3831483,1.608219,115904
80,0.3836559,1.645693,118059
81,0.3847253,1.737194,120274
82,0.385864,1.831468,122501
83,0.3867411,1.896622,124999
84,0.3865344,1.879705,127514
85,0.3866851,1.90046,129869
86,0.3875773,1.935119,132158
87,0.3902254,1.996446,134681
88,0.3933757,2.046766,136943
89,0.3956232,2.093866,138644
90,0.397181,2.133697,139756
91,0.3973472,2.17118,140116
92,0.3971386,2.170337,140207
93,0.397111,2.170184,140218
