radius,mean_patchiness,mean_phi,num_points
2,0.1513716,-1.307651,43
3,0.3559925,-4.660916,530
4,0.4192882,-6.367242,1244
5,0.3640336,-4.81742,1883
6,0.3442185,-4.482618,2431
7,0.317821,-3.208141,3145
8,0.317129,-1.823581,4040
9,0.319794,-1.478423,5332
10,0.3155468,-1.320633,6940
11,0.3203546,-0.535194,8663
12,0.3255328,0.2077508,10717
13,0.3278858,-0.1345989,12635
14,0.3360478,-0.6411986,14345
15,0.3381746,-0.5811254,16289
16,0.3328377,-0.1832918,18344
17,0.336966,0.3783576,20855
18,0.3459818,1.02162,24197
19,0.3457062,1.383475,28101
20,0.335895,1.369407,32586
21,0.3333355,1.300794,36579
22,0.3358724,1.189365,40607
23,0.3406565,0.9500403,44677
24,0.3527167,0.8076667,50385
25,0.3650048,0.8944168,55728
26,0.3773836,0.9731254,60389
27,0.3913836,1.078276,65177
28,0.4008778,1.400678,69926
29,0.4042709,1.706091,74150
30,0.4096555,1.970947,78352
31,0.4149129,2.226266,82461
32,0.4182076,2.471877,86286
33,0.4232175,2.718394,90152
34,0.4269205,2.911249,93992
35,0.4308687,3.112105,97923
36,0.4319367,3.345173,101524
37,0.4318396,3.504819,105758
38,0.4306759,3.52233,109423
39,0.4289705,3.56107,113664
40,0.4254176,3.643376,119146
41,0.4231749,3.667656,123943
42,0.4199293,3.623707,128507
43,0.4164435,3.537044,133069
44,0.4143723,3.446795,137519
45,0.4130227,3.383759,142183
46,0.4118736,3.357458,146965
47,0.4096915,3.286074,151845
48,0.4086187,3.208988,156648
49,0.4095958,3.245416,160611
50,0.4110582,3.194662,164447
51,0.4121361,3.153912,167003
52,0.4136153,3.103013,169350
53,0.4138481,3.084201,171632
54,0.4129744,3.033841,173604
55,0.4123718,2.993052,175654
56,0.4122111,2.977053,176899
57,0.4122801,2.952721,177681
58,0.4123214,2.915962,178454
59,0.411908,2.891973,179114
60,0.4115934,2.85362,179752
61,0.4116864,2.825921,180054
