radius,mean_patchiness,mean_phi,num_points
2,0.8647484,28.98281,285
3,0.800353,34.56374,644
4,0.7339482,26.07266,900
5,0.689762,21.71497,1158
6,0.6585908,19.09979,1504
7,0.6198607,17.35841,1983
8,0.5962815,15.49635,2426
9,0.5553241,13.22713,3024
10,0.5255382,11.78232,3593
11,0.4917258,10.17128,4172
12,0.4829971,8.832085,4649
13,0.4776245,7.746827,5314
14,0.4632645,6.443707,6205
15,0.4593258,5.758915,7047
16,0.4435954,5.206237,7888
17,0.4206888,4.525606,8847
18,0.4077056,4.043533,9832
19,0.4035075,3.608151,10949
20,0.4057924,3.172981,12316
21,0.4047454,2.737079,13742
22,0.4046638,2.527176,15244
23,0.4019267,2.718562,16933
24,0.400808,2.757978,18742
25,0.3946446,2.856546,20917
26,0.3861228,2.739317,23442
27,0.3764713,2.965338,26860
28,0.3730628,3.098588,30328
29,0.3703181,2.971633,35128
30,0.382712,2.576522,40248
31,0.3951481,2.042898,45471
32,0.4062702,1.779568,50647
33,0.4142538,1.66345,56142
34,0.4212525,1.913714,61303
35,0.4262769,1.953153,65865
36,0.4307879,1.871118,70534
37,0.4320706,1.874547,75528
38,0.4321921,1.985832,80817
39,0.4299485,2.057425,85618
40,0.4292578,2.192634,90244
41,0.4325424,2.320417,95521
42,0.4335746,2.407004,101214
43,0.4315885,2.512951,106932
44,0.4277944,2.634782,112639
45,0.4212288,2.635497,117988
46,0.4175178,2.635135,123312
47,0.4163227,2.654969,128581
48,0.4151986,2.728731,133629
49,0.4135088,2.75351,138333
50,0.4116691,2.717086,142793
51,0.4107878,2.640473,147208
52,0.4075929,2.610569,151526
53,0.4041767,2.585051,155359
54,0.402501,2.563752,158874
55,0.400547,2.482183,162627
56,0.399717,2.367976,166555
57,0.4006891,2.325396,169539
58,0.400884,2.320338,171499
59,0.4000917,2.324438,172532
60,0.3995546,2.299092,173577
61,0.3993334,2.272652,174148
62,0.3992328,2.25067,174548
63,0.3990071,2.230738,174941
64,0.3990766,2.224678,174997
