surface_dist,mean_patchiness,mean_phi,num_points
2,0.9983078,37.39585,188
3,0.9658506,33.19677,415
4,0.855248,26.27103,732
5,0.6912675,19.15512,1147
6,0.614833,13.31678,1620
7,0.5809777,9.424923,2184
8,0.5467451,8.42595,2811
9,0.5283111,8.738782,3555
10,0.5214087,9.42016,4425
11,0.5163629,9.302433,5426
12,0.5043105,8.517961,6515
13,0.4856897,6.655638,7749
14,0.4697827,4.930744,9131
15,0.4649481,3.781125,10680
16,0.4697511,3.268218,12422
17,0.4727343,3.131022,14325
18,0.4697576,3.30258,16413
19,0.4644557,3.173468,18512
20,0.4553896,2.750829,20585
21,0.4479887,2.554934,22746
22,0.444966,2.538189,24989
23,0.442569,2.609695,27368
24,0.4356176,2.66568,29829
25,0.4269726,2.787788,32092
26,0.4176126,2.58724,34315
27,0.4138357,2.31588,36612
28,0.4151906,2.111619,39121
29,0.4172742,1.912859,41838
30,0.4181758,1.786554,44773
31,0.417834,1.822711,47570
32,0.4206052,1.771195,50281
33,0.4245393,1.710186,53082
34,0.4272882,1.667013,55834
35,0.4296724,1.542538,58533
36,0.4316572,1.313568,61340
37,0.4319898,1.071172,64193
38,0.4306498,0.8984799,67150
39,0.4292917,0.8992177,70012
40,0.4297742,0.9546148,72683
41,0.4313051,0.9730298,75175
42,0.4328092,0.9415174,77736
43,0.4337769,0.8387267,80295
44,0.433503,0.7098132,82815
45,0.431313,0.6159261,85290
46,0.4283267,0.5158006,87474
47,0.4259984,0.4349596,89391
48,0.4238261,0.3766478,91086
49,0.4217958,0.3162008,92676
50,0.4198512,0.3423195,94137
51,0.4175353,0.3611475,95547
52,0.4165733,0.4050577,96843
53,0.4166749,0.4170048,98030
54,0.4178711,0.4105623,99240
55,0.4195043,0.4101437,100395
56,0.4206952,0.3714415,101367
57,0.4213415,0.3439728,102144
58,0.4209232,0.3276303,102713
59,0.4200614,0.3070022,103162
60,0.4195262,0.2872927,103463
61,0.4193865,0.2821168,103558
