radius,mean_patchiness,mean_phi,num_points
2,0.6076083,14.56076,17
3,0.2693185,9.347241,177
4,0.1744188,0.7636597,622
5,0.1571462,-0.5181261,1068
6,0.1822427,0.768248,1956
7,0.23209,2.878381,3253
8,0.3182521,3.398653,4686
9,0.3808187,2.311771,6376
10,0.3752599,2.42414,7740
11,0.3640397,2.287467,9693
12,0.3416491,1.898244,12688
13,0.3251587,2.033675,15716
14,0.3152056,2.153174,19102
15,0.3176223,2.354367,22801
16,0.323931,2.362015,26907
17,0.3349961,2.808815,30662
18,0.3462067,3.368376,34349
19,0.3599827,3.519157,38745
20,0.3732522,3.669024,43014
21,0.3790933,3.631661,47351
22,0.3847262,3.491681,51774
23,0.3893353,3.187321,55969
24,0.3877917,3.028948,59913
25,0.3849742,2.946634,63917
26,0.3871117,2.821527,68329
27,0.3889764,2.717929,73398
28,0.3890674,2.736102,77534
29,0.3880636,2.62545,81175
30,0.3871737,2.413452,84111
31,0.3898571,2.274026,86932
32,0.3942973,2.073182,89581
33,0.3981161,1.958603,91433
34,0.4020526,1.811463,93555
35,0.4034867,1.770051,95664
36,0.4047341,1.836469,97658
37,0.4055246,1.770634,100229
38,0.4069538,1.601728,102847
39,0.4079742,1.417457,105507
40,0.4076178,1.348939,108216
41,0.4075043,1.278915,110079
42,0.4087821,1.192438,111655
43,0.4097365,1.11219,112810
44,0.410251,1.069302,113863
45,0.4113971,1.143354,114867
46,0.411612,1.146568,115392
47,0.4112257,1.152096,115910
48,0.4109441,1.137298,116154
49,0.4109276,1.136462,116163
