radius,mean_patchiness,mean_phi,num_points
3,0.5316699,7.52112,49
4,0.403414,9.322056,141
5,0.354282,8.293156,275
6,0.3402013,5.821918,501
7,0.3587514,3.933087,789
8,0.3580796,1.830398,1180
9,0.3399505,0.6379884,1525
10,0.3136088,0.2012206,1786
11,0.2924172,0.1725895,1986
12,0.2858081,-0.2303267,2213
13,0.2843464,-0.1336735,2390
14,0.2824261,-0.4839642,2526
15,0.2814884,-0.92046,2656
16,0.2893976,-1.337299,2798
17,0.2964954,-1.429201,2954
18,0.2954205,-1.442742,3085
19,0.2913281,-1.487425,3222
20,0.2878647,-1.450572,3340
21,0.2862528,-1.38025,3445
22,0.2869835,-1.360068,3542
23,0.2878969,-1.404101,3646
24,0.2875457,-1.494332,3770
25,0.283364,-1.385761,3893
26,0.2776952,-1.269904,3986
27,0.272773,-1.238631,4083
28,0.2701001,-1.289824,4188
29,0.2680355,-1.414329,4300
30,0.2650598,-1.44952,4392
31,0.26424,-1.480529,4481
32,0.2669891,-1.544602,4594
33,0.26832,-1.702587,4707
34,0.2726076,-1.906332,4829
35,0.2769213,-2.180017,4946
36,0.2806231,-2.384349,5047
37,0.2814187,-2.501224,5144
38,0.2811333,-2.46497,5242
39,0.2815069,-2.271435,5338
40,0.2825297,-2.080364,5451
41,0.2832249,-1.870316,5561
42,0.2832022,-1.670276,5670
43,0.2819784,-1.496948,5788
44,0.2801901,-1.374616,5883
45,0.2772216,-1.324161,5977
46,0.2732632,-1.332327,6068
47,0.2703077,-1.323377,6145
48,0.2685725,-1.324593,6224
49,0.268322,-1.400371,6303
50,0.2683901,-1.462811,6387
51,0.2688277,-1.533251,6475
52,0.2701407,-1.619354,6573
53,0.2706228,-1.670822,6669
54,0.2684415,-1.660746,6780
55,0.2676698,-1.688171,6895
56,0.2685963,-1.666089,7019
57,0.269678,-1.739935,7132
58,0.2700241,-1.81551,7241
59,0.2709994,-1.85271,7344
60,0.2717445,-1.882853,7456
61,0.2725238,-1.996899,7556
62,0.2736726,-2.096504,7667
63,0.2752109,-2.151716,7781
64,0.2761562,-2.023569,7885
65,0.277252,-1.796582,7998
66,0.2786692,-1.602297,8116
67,0.277139,-1.577542,8205
68,0.2769051,-1.59374,8293
69,0.2780587,-1.465333,8411
70,0.2784976,-1.341901,8543
71,0.2783276,-1.228216,8660
72,0.2777892,-1.117451,8791
73,0.2778642,-1.014155,8923
74,0.2798213,-0.8315759,9066
75,0.2804686,-0.797005,9181
76,0.2813853,-0.7459473,9295
77,0.2824813,-0.7038687,9400
78,0.284168,-0.6907663,9504
79,0.2855227,-0.6489475,9598
80,0.2865319,-0.6259485,9708
81,0.2854846,-0.5867966,9832
82,0.2836742,-0.5551304,9946
83,0.281339,-0.561241,10067
84,0.2802148,-0.5264249,10171
85,0.2788116,-0.4860065,10298
86,0.2780765,-0.4945347,10452
87,0.2776389,-0.5115066,10611
88,0.2779783,-0.5201577,10767
89,0.2761987,-0.5414498,10896
90,0.2759758,-0.6145422,11020
91,0.2759159,-0.6922556,11146
92,0.2768007,-0.7507789,11306
93,0.2761807,-0.6885136,11514
94,0.2766245,-0.6121135,11625
95,0.2780003,-0.489413,11719
96,0.2795377,-0.3969209,11832
97,0.2805298,-0.3914034,11960
98,0.2806538,-0.3857808,12090
99,0.2800049,-0.3939718,12218
100,0.2786995,-0.346053,12360
101,0.2778844,-0.2659752,12495
102,0.2793291,-0.2616067,12679
103,0.2818739,-0.2761003,12868
104,0.2868684,-0.30344,13076
105,0.2906707,-0.37946,13353
106,0.2924158,-0.3771469,13673
107,0.2934823,-0.270931,13959
108,0.2942465,-0.0970731,14225
109,0.2948843,-0.0329212,14426
110,0.2970119,0.01645233,14630
111,0.2993532,0.06647649,14822
112,0.2998179,0.09371819,15054
113,0.30058,0.199776,15308
114,0.3007725,0.297186,15603
115,0.3009839,0.395684,15821
116,0.3008489,0.4851442,16009
117,0.3009755,0.4651706,16208
118,0.3021159,0.4649953,16416
119,0.3029341,0.4599147,16628
120,0.303138,0.4669187,16836
121,0.3044617,0.4501671,17054
122,0.3068865,0.3925425,17256
123,0.3089309,0.3146188,17466
124,0.3110124,0.2833006,17694
125,0.3133326,0.2313597,17962
126,0.3166054,0.1643733,18215
127,0.3191656,0.1070345,18426
128,0.3220656,0.06753433,18619
129,0.3249879,0.06520335,18812
130,0.3263928,0.04573347,18994
131,0.3265232,-0.01478223,19158
132,0.3263951,-0.08054002,19336
133,0.3268869,-0.1608041,19535
134,0.3275706,-0.1941579,19703
135,0.3263036,-0.1587104,19856
136,0.3245362,-0.1657972,20014
137,0.3230894,-0.1421014,20206
138,0.3225943,-0.1203639,20396
139,0.3218338,-0.1076174,20580
140,0.320797,-0.06479213,20776
141,0.3193938,-0.0008368393,20994
142,0.3174576,0.01430328,21179
143,0.3160559,0.02278773,21352
144,0.3148747,0.01632473,21533
145,0.3130457,0.01745134,21702
146,0.3116291,-0.01107455,21856
147,0.31145,-0.02116956,22014
148,0.3119075,-0.008794812,22196
149,0.3121577,0.008100246,22401
150,0.3119735,0.04980771,22622
151,0.3114494,0.08842986,22850
152,0.3114522,0.1454233,23059
153,0.3109837,0.1459399,23250
154,0.3104723,0.1099886,23441
155,0.3097965,0.05973781,23639
156,0.3094833,0.04950226,23861
157,0.309883,0.04100389,24051
158,0.3100214,0.03237941,24222
159,0.3102338,0.03938269,24382
160,0.310114,0.07193499,24528
161,0.3104756,0.1065409,24678
162,0.3118812,0.142471,24871
163,0.3130242,0.165836,25016
164,0.3134114,0.1706088,25138
165,0.313525,0.2226645,25287
166,0.3135368,0.209827,25392
