radius,mean_patchiness,mean_phi,num_points
2,0.5686331,6.629216,142
3,0.5358188,9.464565,403
4,0.3765247,7.729856,732
5,0.3167002,3.797874,1169
6,0.3399069,0.2355579,1802
7,0.3789925,-2.235838,2698
8,0.4066182,-3.548303,3963
9,0.4374535,-4.266635,5329
10,0.4631026,-5.253884,6954
11,0.4684581,-5.731799,8902
12,0.4614548,-5.574603,11769
13,0.4313672,-4.597647,15450
14,0.4303338,-3.824416,19788
15,0.4145272,-3.244993,24743
16,0.3990226,-3.125607,30137
17,0.3996943,-3.305328,35036
18,0.4042142,-3.297217,39968
19,0.4093756,-3.303363,44446
20,0.4113608,-3.361983,48863
21,0.4121499,-3.102212,53236
22,0.4147753,-2.794442,57780
23,0.4145845,-2.666292,62138
24,0.4128337,-2.685856,65694
25,0.4101218,-2.80589,69822
26,0.4076764,-2.852346,73319
27,0.4072614,-2.869324,75842
28,0.4067889,-2.900414,78225
29,0.4065319,-2.959292,80425
30,0.4058506,-3.00446,81983
31,0.4063523,-3.005784,83538
32,0.4064335,-2.992513,84948
33,0.4077378,-2.952781,86538
34,0.4071254,-2.856088,88341
35,0.4067191,-2.782593,90287
36,0.4077377,-2.744047,92351
37,0.4068179,-2.661894,94656
38,0.4045094,-2.553335,97517
39,0.4044213,-2.472672,100561
40,0.4054509,-2.357973,102979
41,0.4073968,-2.288465,105146
42,0.4087033,-2.173731,107058
43,0.4103659,-2.087157,108557
44,0.410026,-1.968002,109843
45,0.4090719,-1.9319,110712
46,0.4077659,-1.926484,111139
47,0.407578,-1.925637,111194
