surface_dist,mean_patchiness,mean_phi,num_points
2,0.9533988,40.96508,187
3,0.8856042,36.6109,440
4,0.8108947,28.23882,804
5,0.7054875,21.80333,1278
6,0.611336,18.08647,1851
7,0.5364349,15.30724,2506
8,0.4860948,13.36398,3287
9,0.4576656,11.52451,4219
10,0.4481577,9.651477,5218
11,0.4264776,8.089426,6385
12,0.4117151,7.023404,7633
13,0.408873,6.18209,9082
14,0.4089749,6.02799,10697
15,0.4139769,6.247472,12341
16,0.4209416,6.220075,14214
17,0.427223,5.796536,16267
18,0.4280329,5.348068,18328
19,0.4243421,4.640914,20453
20,0.4203961,3.933619,22616
21,0.4200125,3.44536,25013
22,0.4233796,3.081488,27640
23,0.4244013,3.01186,30260
24,0.4239308,3.145689,32976
25,0.4261788,3.34655,36031
26,0.428892,3.598052,39259
27,0.4297376,3.762504,42512
28,0.4289356,3.841416,45833
29,0.4294226,3.74303,49365
30,0.4305989,3.656164,52927
31,0.4295006,3.618723,56547
32,0.4277944,3.499519,60376
33,0.427163,3.480151,64488
34,0.4256152,3.510456,68853
35,0.4235207,3.502936,73563
36,0.4206129,3.428285,78411
37,0.4184757,3.287514,83349
38,0.415828,3.213289,88278
39,0.4138666,3.240237,92790
40,0.4121451,3.239059,97109
41,0.4107817,3.271776,101262
42,0.4106437,3.215713,105367
43,0.4112526,3.10151,109569
44,0.4116949,3.036414,113855
45,0.4115851,2.984127,118168
46,0.4100621,2.960891,122466
47,0.4073949,2.977143,126656
48,0.403232,2.995539,130814
49,0.4000034,3.001539,135014
50,0.3978343,2.984592,139422
51,0.3955467,2.91136,143777
52,0.3941842,2.830831,148261
53,0.3939981,2.828961,152574
54,0.3941967,2.870234,156782
55,0.3940932,2.952415,160969
56,0.3948918,3.070081,165484
57,0.3965039,3.106232,169834
58,0.3976649,3.148601,173945
59,0.3984068,3.205407,177770
60,0.3994204,3.265316,181295
61,0.4003376,3.333702,184647
62,0.4020517,3.419294,187965
63,0.4042321,3.510753,190931
64,0.4065011,3.582924,193664
65,0.4082246,3.638963,195909
66,0.4094566,3.719911,197781
67,0.4106963,3.784748,199466
68,0.4116164,3.822113,200419
69,0.4120291,3.849265,200926
70,0.4121589,3.860833,201047
