surface_dist,mean_patchiness,mean_phi,num_points
2,0.9894614,39.57681,173
3,0.9438986,33.57555,403
4,0.8468946,24.86031,730
5,0.7825784,17.43147,1159
6,0.7355525,13.67814,1669
7,0.6989748,12.41371,2104
8,0.6444627,11.43357,2405
9,0.6019467,10.41403,2664
10,0.5760401,9.897698,2929
11,0.5491228,9.496701,3201
12,0.5455051,8.626576,3485
13,0.5525839,8.047301,3840
14,0.5543444,8.078753,4264
15,0.5564462,8.99067,4792
16,0.5688986,9.4788,5490
17,0.5790031,9.836884,6087
18,0.5821927,9.63562,6530
19,0.5764005,8.992849,7019
20,0.5597196,8.145048,7573
21,0.5460997,7.748717,8209
22,0.5462932,7.554085,8937
23,0.5474032,7.430487,9754
24,0.5445177,7.276991,10629
25,0.5393046,7.475814,11608
26,0.5406904,7.845226,12765
27,0.548584,7.862591,14057
28,0.558992,7.931125,15502
29,0.5617911,8.022713,17062
30,0.5587389,8.040331,18627
31,0.5544453,8.144049,20225
32,0.552976,8.179099,22000
33,0.5527116,7.836455,23910
34,0.5545048,7.361386,25927
35,0.5508572,6.910543,28013
36,0.5409248,6.616513,30218
37,0.5305955,6.425031,32499
38,0.5166725,6.360655,34825
39,0.5036692,6.240342,37201
40,0.4961929,6.185637,39639
41,0.4885258,6.152679,42191
42,0.4824084,5.991602,44713
43,0.4781581,5.793479,47240
44,0.473711,5.655004,49573
45,0.4658661,5.418009,51763
46,0.4594092,5.170874,53792
47,0.455158,5.011724,55845
48,0.4520521,4.786485,57912
49,0.4476995,4.533816,60001
50,0.4425465,4.307413,62026
51,0.4394223,4.090367,64241
52,0.4383715,3.908009,66653
53,0.4392708,3.749628,69247
54,0.4402337,3.615647,71849
55,0.441225,3.535141,74400
56,0.4438394,3.530943,76763
57,0.4455717,3.536576,78978
58,0.4457741,3.571815,81033
59,0.4451095,3.617922,82949
60,0.4438843,3.527731,84823
61,0.4431452,3.428565,86426
62,0.442587,3.371968,87490
63,0.4421319,3.334334,88074
64,0.4417429,3.311773,88434
65,0.4412759,3.309853,88630
66,0.4408489,3.310687,88746
67,0.4408192,3.310308,88753
