radius,mean_patchiness,mean_phi,num_points
4,0.5256718,-6.885295,113
5,0.6079841,-6.954978,574
6,0.5566207,-7.215521,1522
7,0.5769986,-6.143776,3010
8,0.572529,-5.294936,5029
9,0.5592757,-5.206112,7424
10,0.5485603,-4.926372,9306
11,0.5443993,-5.141205,11104
12,0.5344042,-5.325294,13573
13,0.5271946,-5.400627,16531
14,0.5143881,-4.704012,19570
15,0.5302231,-4.148124,22529
16,0.5479166,-3.454937,25426
17,0.551783,-3.100885,29201
18,0.5485464,-2.828481,33784
19,0.545467,-2.46791,39657
20,0.5350803,-2.402452,45845
21,0.5315437,-2.304232,51670
22,0.5317538,-2.321766,57407
23,0.5314971,-2.247324,62977
24,0.5268465,-1.923536,69892
25,0.5205609,-1.896633,74093
26,0.5125927,-1.803275,77156
27,0.5071952,-1.59681,80242
28,0.5047913,-1.229009,83569
29,0.5021204,-0.8878941,86842
30,0.4985816,-0.6259095,90380
31,0.4959218,-0.4565798,93794
32,0.4933639,-0.3537892,97260
33,0.4919961,-0.2473725,101363
34,0.4891206,-0.1076061,105653
35,0.4851671,0.07377276,110227
36,0.4804049,0.176436,114294
37,0.4784058,0.2402985,118196
38,0.4782428,0.3781216,122190
39,0.4799077,0.6317333,126203
40,0.4804523,0.8878928,130349
41,0.4823151,1.154576,134393
42,0.483507,1.273739,138041
43,0.4852138,1.431126,141971
44,0.4879901,1.626854,145941
45,0.4913255,1.76427,150721
46,0.4938757,1.96517,154940
47,0.4946013,2.145864,158775
48,0.4953509,2.278257,161635
49,0.4960963,2.334089,163350
50,0.4961238,2.322498,164452
51,0.4963335,2.341089,165424
52,0.4964071,2.400188,166226
53,0.4964923,2.433488,166711
54,0.4964375,2.441615,166926
55,0.4961219,2.449175,167062
56,0.495925,2.456458,167130
