surface_dist,mean_patchiness,mean_phi,num_points
2,0.1508764,1.772848,176
3,0.1224938,1.328426,361
4,0.1080404,1.356583,665
5,0.1559897,1.152299,1021
6,0.2279889,1.021909,1441
7,0.2848161,2.34737,2038
8,0.3273808,4.245873,2801
9,0.3732651,4.982777,3664
10,0.3972525,3.846788,4569
11,0.4107912,2.910359,5509
12,0.4149501,2.481768,6587
13,0.4113773,2.531366,7835
14,0.4006196,3.184216,9284
15,0.3873622,3.41716,10900
16,0.3793998,2.803191,12584
17,0.3735754,2.022419,14358
18,0.3717801,1.441739,16156
19,0.3741339,1.304262,18227
20,0.3775473,1.519427,20562
21,0.3784355,1.496483,23193
22,0.377272,0.9498451,26189
23,0.3822184,0.5927646,29372
24,0.3902447,0.5571576,32604
25,0.4011104,0.559451,35690
26,0.4101928,0.6822711,38684
27,0.4181629,0.9738871,41693
28,0.4220871,1.226993,45070
29,0.4214566,1.236093,48598
30,0.4194617,1.206292,52165
31,0.4190816,1.267102,56109
32,0.4220782,1.168825,60188
33,0.4256949,1.099117,64589
34,0.4268121,1.130877,69273
35,0.4251602,1.154295,73869
36,0.4221278,1.055792,78564
37,0.4180399,0.872702,83217
38,0.4120381,0.7509969,87778
39,0.4057732,0.7125649,92343
40,0.400393,0.634866,96940
41,0.396174,0.521481,101432
42,0.3939427,0.4810056,105939
43,0.3928362,0.4666353,110405
44,0.392828,0.4807484,114846
45,0.3948909,0.5120212,118879
46,0.3978345,0.4987761,122737
47,0.3994786,0.4409921,126497
48,0.4003093,0.4460907,130322
49,0.4003507,0.4688645,134049
50,0.3994611,0.4834334,137413
51,0.3979284,0.4879119,140415
52,0.3964543,0.5233237,143313
53,0.3953662,0.5411459,145999
54,0.3943892,0.5250729,148493
55,0.3938186,0.5092521,150855
56,0.3934036,0.4773329,152857
57,0.3932829,0.4957602,154699
58,0.3931841,0.5128859,156353
59,0.3938307,0.5349774,157703
60,0.3949704,0.5673279,159013
61,0.3956791,0.560833,160065
62,0.3956821,0.5562752,160839
63,0.3954482,0.5437871,161181
64,0.3954706,0.5404423,161227
