surface_dist,mean_patchiness,mean_phi,num_points
2,0.2212348,14.81894,156
3,0.2007168,4.736995,343
4,0.1824939,0.2227242,614
5,0.155262,-1.178305,1002
6,0.1500632,-0.6627438,1465
7,0.162889,-0.3513038,2053
8,0.1803735,-0.09045026,2722
9,0.2006955,-0.6727169,3481
10,0.2308774,-1.313185,4303
11,0.2510054,-1.701399,5190
12,0.2483168,-1.854682,6114
13,0.2362797,-1.519143,7143
14,0.2441695,-0.5900984,8364
15,0.2584206,0.03567019,9737
16,0.2729967,0.1396637,11206
17,0.2868458,0.3413614,12693
18,0.2931953,0.5609473,14091
19,0.2964712,0.9687018,15470
20,0.3006779,1.426221,16844
21,0.3002045,1.835796,18173
22,0.3011393,2.064406,19422
23,0.3040321,2.231308,20648
24,0.3067518,2.48483,21886
25,0.3079934,2.766874,23126
26,0.309912,2.863361,24365
27,0.3140368,2.844501,25619
28,0.3178598,2.660452,26812
29,0.3194975,2.488053,28004
30,0.3217609,2.3931,29132
31,0.3244284,2.478353,30185
32,0.32594,2.618283,31250
33,0.3243709,2.689063,32324
34,0.3204522,2.642799,33440
35,0.3185316,2.601755,34549
36,0.3194038,2.547991,35612
37,0.3199946,2.476583,36485
38,0.3190146,2.382279,37379
39,0.3180234,2.352149,38355
40,0.3187791,2.292357,39272
41,0.3205973,2.258074,40200
42,0.322169,2.209285,41167
43,0.3222428,2.235585,42102
44,0.3217427,2.302458,43069
45,0.3198901,2.27387,44037
46,0.3176877,2.227738,44993
47,0.3174103,2.174815,45945
48,0.3178297,2.187304,46897
49,0.3182411,2.171908,47807
50,0.3191759,2.102648,48845
51,0.321189,2.028426,50023
52,0.3244275,1.970314,51333
53,0.3275188,1.939008,52684
54,0.3305097,1.956215,54060
55,0.3323608,1.971861,55493
56,0.3325348,1.977244,56983
57,0.3306958,2.026795,58537
58,0.3291177,2.111465,59921
59,0.3285154,2.180605,61208
60,0.3275596,2.151995,62387
61,0.3275627,2.19203,63598
62,0.3279121,2.189583,64920
63,0.3277616,2.178406,66235
64,0.3280849,2.174454,67528
65,0.3290912,2.206435,68667
66,0.3305528,2.234374,69789
67,0.3318408,2.24636,70881
68,0.3337674,2.208297,72016
69,0.3358562,2.19611,73087
70,0.3369222,2.27557,74100
71,0.3378219,2.371135,75070
72,0.3391509,2.419995,75946
73,0.3402611,2.43927,76766
74,0.3416411,2.443019,77563
75,0.34379,2.470284,78300
76,0.3452393,2.478994,78940
77,0.3455777,2.48022,79561
78,0.3456435,2.464782,80124
79,0.3462714,2.449256,80593
80,0.3472401,2.440863,81017
81,0.3482447,2.444582,81413
82,0.3487217,2.451022,81701
83,0.3487291,2.453215,81730
