radius,mean_patchiness,mean_phi,num_points
2,0.8137099,29.90101,100
3,0.7956958,31.26369,748
4,0.6574644,21.39511,1280
5,0.5826924,18.60817,1815
6,0.5635184,15.49487,2482
7,0.5718225,14.52562,3124
8,0.5691597,14.69731,3895
9,0.5523,14.96151,4622
10,0.5093617,13.10253,5453
11,0.4783188,11.18722,6727
12,0.4668063,9.503025,8099
13,0.4638325,8.706251,9555
14,0.4393688,8.025223,11432
15,0.4166426,7.508864,13449
16,0.3991554,7.060492,15353
17,0.3855416,6.689095,17375
18,0.3713423,6.419993,19599
19,0.3634437,6.095865,21813
20,0.3617008,5.828174,23934
21,0.3605943,5.705645,26528
22,0.3542195,5.360586,29176
23,0.3535436,5.031014,31913
24,0.3572282,4.563238,34938
25,0.366473,4.042882,38085
26,0.3733147,3.640496,40979
27,0.3773061,3.311524,43998
28,0.3798698,2.911791,47479
29,0.3817956,2.664342,51076
30,0.3850513,2.493282,54737
31,0.3852628,2.488267,58786
32,0.381304,2.592161,63130
33,0.3763348,2.533447,68067
34,0.3777169,2.581073,73676
35,0.3812615,2.393966,79850
36,0.3866543,2.380436,86302
37,0.3900078,2.418808,92701
38,0.3930869,2.418719,98579
39,0.3952568,2.485771,104966
40,0.3983617,2.602801,110808
41,0.3998313,2.689596,115945
42,0.4010023,2.796551,121441
43,0.4004525,2.789469,126563
44,0.3993019,2.798224,131352
45,0.3977857,2.820751,136225
46,0.3983315,2.895982,141801
47,0.4014239,3.013674,147532
48,0.4031294,2.982696,152848
49,0.4013998,2.864264,157528
50,0.4018475,2.732029,161678
51,0.4030899,2.623153,165944
52,0.4017983,2.574573,171153
53,0.4004285,2.618594,178011
54,0.3989972,2.577643,185788
55,0.3985536,2.582968,191834
56,0.4002617,2.692315,196145
57,0.4032569,2.808269,198976
58,0.4052764,2.879594,200560
59,0.4070221,2.972681,202029
60,0.4073072,3.032541,202920
61,0.4073568,3.071723,203528
62,0.4075273,3.094418,203961
63,0.4072725,3.092535,204277
64,0.4071758,3.084771,204470
