radius,mean_patchiness,mean_phi,num_points
2,0.05571031,0.656966,19
3,0.3540561,-0.607564,264
4,0.369325,-1.258102,645
5,0.3038678,0.6105654,1091
6,0.289826,1.914075,1741
7,0.3412353,2.423066,2649
8,0.391967,2.154843,3962
9,0.4058942,2.820099,5341
10,0.4248057,3.012569,6770
11,0.4424699,2.807273,8674
12,0.4287701,2.602703,11375
13,0.4171352,2.454781,14334
14,0.4161217,2.175699,17232
15,0.4108804,1.918836,20519
16,0.4125014,1.370996,23586
17,0.427162,0.9936067,26505
18,0.4323975,0.999909,29867
19,0.4319155,1.420612,32927
20,0.4382777,1.906541,36128
21,0.4542587,2.511736,40366
22,0.4627201,3.483033,44561
23,0.4669574,3.707336,47830
24,0.4679901,3.701312,51237
25,0.4673834,3.776608,54593
26,0.4669139,3.696975,57948
27,0.4677975,3.625386,60907
28,0.4670489,3.426249,63803
29,0.467768,3.225949,66638
30,0.4662305,3.153401,69375
31,0.4647655,3.125078,72071
32,0.4589304,3.082439,74635
33,0.4525733,3.078063,77411
34,0.4464803,3.036004,80370
35,0.4410761,2.963508,83288
36,0.4393434,2.893964,85718
37,0.4393984,2.822469,87863
38,0.4390776,2.80233,90047
39,0.4397722,2.738628,92122
40,0.4400533,2.72315,94103
41,0.4413958,2.85001,96190
42,0.4415904,2.953712,98244
43,0.4403351,2.96271,100019
44,0.4380871,2.998143,101885
45,0.4353284,3.016099,103567
46,0.4325853,2.976883,105011
47,0.4300515,2.951516,106496
48,0.4253197,2.924334,108091
49,0.4216954,2.917724,109773
50,0.4208403,2.955091,111139
51,0.4212479,3.031953,112625
52,0.4228776,3.056415,114171
53,0.4240857,3.072454,115386
54,0.424454,3.013888,116256
55,0.425031,3.032638,116880
56,0.4267696,3.100276,117349
57,0.4273812,3.139998,117483
