surface_dist,mean_patchiness,mean_phi,num_points
2,0.3698668,-5.621473,177
3,0.4353418,-5.04622,419
4,0.4074868,-4.517952,768
5,0.3721521,-3.980161,1237
6,0.3463253,-2.602098,1882
7,0.3356702,-1.462798,2727
8,0.3363871,-1.262488,3668
9,0.3439164,-0.7671289,4725
10,0.3533395,1.131468,5922
11,0.3608833,2.692771,7212
12,0.3671932,3.553501,8528
13,0.3623062,3.856226,9806
14,0.3594536,3.529042,11131
15,0.3613429,3.824101,12600
16,0.3640522,4.192111,14151
17,0.3615196,4.315236,15847
18,0.35306,3.890489,17599
19,0.3511311,3.327777,19374
20,0.3524068,2.974299,21235
21,0.3532819,2.809165,22998
22,0.357968,2.824279,24736
23,0.3666436,2.840665,26485
24,0.374338,2.698148,28354
25,0.380848,2.266879,30383
26,0.3882024,1.811937,32693
27,0.394187,1.386551,35235
28,0.3979529,1.130417,37902
29,0.3985547,0.8201219,40431
30,0.4011189,0.4536653,43014
31,0.4050672,0.09855238,45687
32,0.4070661,-0.09307871,48213
33,0.4079421,-0.217155,50655
34,0.4099403,-0.3844274,52950
35,0.4119209,-0.398006,55216
36,0.414306,-0.311557,57461
37,0.4191489,-0.2786836,59744
38,0.4220267,-0.3886378,62110
39,0.4239486,-0.5857055,64629
40,0.4263797,-0.6733233,67383
41,0.4270693,-0.7432552,70202
42,0.4268667,-0.7965313,73271
43,0.4260895,-0.7644922,76258
44,0.4267646,-0.7118096,79037
45,0.4275541,-0.7372267,81644
46,0.4284707,-0.6773921,84152
47,0.4294407,-0.6281511,86545
48,0.4290082,-0.5636632,88920
49,0.4266341,-0.5195162,91361
50,0.4251454,-0.4745275,93822
51,0.4249719,-0.4074092,96320
52,0.4242789,-0.343028,98936
53,0.4226791,-0.3513522,101352
54,0.4200136,-0.3328222,103590
55,0.4183106,-0.3401452,105181
56,0.418341,-0.3708735,106263
57,0.4186796,-0.4096671,107180
58,0.418026,-0.4204768,107689
59,0.4171005,-0.4208586,107971
60,0.4168347,-0.4209628,108044
