radius,mean_patchiness,mean_phi,num_points
3,0,-0.7284629,5
4,0.04835917,-2.426601,256
5,0.2113437,0.4865854,1160
6,0.2547275,0.7893932,2925
7,0.2799956,0.3112827,4572
8,0.322722,-0.125574,6244
9,0.3621683,0.4096878,7778
10,0.3758436,0.3340446,9647
11,0.3878815,0.168752,11386
12,0.3897597,0.2491687,13258
13,0.3796531,0.3053845,15211
14,0.3723656,-0.04988079,17612
15,0.3771329,-0.05357002,20117
16,0.3775604,0.2195026,22937
17,0.3859336,0.7783497,25939
18,0.3873874,0.8857712,28912
19,0.3947071,1.044843,32629
20,0.3958172,1.017065,36328
21,0.3987219,0.9646065,39859
22,0.4011954,1.067842,43824
23,0.4075451,1.075439,49320
24,0.4138783,0.9716994,54561
25,0.4190689,0.8084672,59623
26,0.4229921,0.6053163,64564
27,0.4272462,0.3736403,69808
28,0.4259345,0.3279875,75321
29,0.4249453,0.3024928,80208
30,0.424207,0.4631863,85198
31,0.4207685,0.479798,90045
32,0.4210497,0.520516,95047
33,0.4212987,0.583698,99168
34,0.4193307,0.7219036,102810
35,0.4181857,0.7373773,105537
36,0.4205258,0.6955652,107269
37,0.4251716,0.6619798,108474
38,0.4283566,0.5769831,109197
39,0.4290512,0.5359278,109343
