patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
-13.16917,8384,0.08,6.515979,48.87573,66.02413,2.836,48.685,66.985,14.58395,17.31593
-13.03112,8513,0.08,-0.7764347,33.7078,90.47619,0.361,33.898,91.351,34.0038,48.02051
-14.79578,3741,0.03,5.025263,22.7366,65.35453,6.18,22.557,65.202,17.24735,24.4388
-14.59594,3410,0.03,26.8512,35.71022,53.06424,27.037,35.95,53.046,23.60465,34.94729
-14.01918,5260,0.05,25.10991,36.56745,114.7609,24.666,36.507,114.825,61.61394,88.50045
