radius,mean_patchiness,mean_phi,num_points
2,0.9855498,-10.71501,125
3,0.9698052,-23.18674,679
4,0.936533,-20.14803,1131
5,0.8882324,-17.99601,1498
6,0.8357394,-15.42655,1951
7,0.7495455,-12.40196,2719
8,0.6969768,-9.425587,3622
9,0.6347683,-6.231966,4866
10,0.5628756,-4.615884,5916
11,0.5287613,-3.496536,6865
12,0.4906066,-2.684754,8024
13,0.4554032,-2.510552,9548
14,0.432235,-2.441803,10971
15,0.4118555,-2.226675,12483
16,0.3928872,-1.997135,14119
17,0.3690344,-1.756799,15994
18,0.3549772,-1.510855,17627
19,0.3528022,-1.312398,19039
20,0.3568694,-1.030631,20553
21,0.3629797,-0.5272908,22520
22,0.3700246,-0.07902171,24530
23,0.374916,0.2333024,26572
24,0.3753087,0.3097547,28594
25,0.3758946,0.2438056,30733
26,0.3797252,0.4718521,33611
27,0.3768383,0.5070223,36542
28,0.3725895,0.5625865,39072
29,0.3696221,0.5721762,41955
30,0.3664492,0.6069021,44907
31,0.3604906,0.5957639,47844
32,0.3572528,0.781436,50890
33,0.356963,1.02923,53863
34,0.3552974,1.047258,56486
35,0.3541218,1.017093,58418
36,0.3516399,0.9331005,60846
37,0.3516836,0.7775565,63607
38,0.353286,0.7232255,66088
39,0.355473,0.7817359,68576
40,0.3558173,0.7510877,70912
41,0.3588735,0.7340434,73014
42,0.356711,0.6663596,74660
43,0.3553594,0.6532609,75923
44,0.356361,0.6389039,76850
45,0.3565127,0.6271617,77417
46,0.3571251,0.6117809,77976
47,0.3582821,0.5916682,78515
48,0.3596351,0.535746,79046
49,0.3601175,0.5327838,79363
50,0.3601938,0.5298599,79374
