radius,mean_patchiness,mean_phi,num_points
2,0.02421945,-1.233423,81
3,0.1761314,-2.079426,368
4,0.3148749,-1.474817,1034
5,0.3583267,-1.365054,1695
6,0.3280595,-1.880714,2592
7,0.3006588,-2.547047,3765
8,0.3023744,-2.498834,4948
9,0.298517,-1.416395,6073
10,0.3017872,-0.183296,7221
11,0.3068675,1.022144,8771
12,0.3208115,1.576213,10466
13,0.3562086,1.680992,12580
14,0.3809082,1.65184,14724
15,0.3938416,1.471683,16902
16,0.3963779,1.095717,19404
17,0.3966022,1.073926,21965
18,0.3894818,0.9321204,24589
19,0.3823334,1.185608,27792
20,0.3741096,1.19345,30653
21,0.3767763,1.379859,33894
22,0.390141,1.607127,37341
23,0.405677,2.119406,41376
24,0.4106229,2.505281,45816
25,0.4088586,2.761616,51088
26,0.4109148,2.985894,56254
27,0.4138061,2.976931,60935
28,0.4167025,2.724105,65118
29,0.4176756,2.591483,69182
30,0.4186592,2.74617,72885
31,0.4195713,2.919167,76033
32,0.419567,2.901883,78512
33,0.4175464,2.758818,81125
34,0.4168951,2.687918,83537
35,0.4141601,2.519522,85974
36,0.4124961,2.494766,88029
37,0.4129653,2.545211,89189
38,0.4132949,2.64908,90088
39,0.4138909,2.69147,90776
40,0.4142298,2.749718,91368
41,0.4135903,2.743784,91658
42,0.413498,2.740234,91694
