radius,mean_patchiness,mean_phi,num_points
2,0.1891934,-2.224492,105
3,0.3152596,-4.584455,389
4,0.3680811,-6.776655,993
5,0.3559598,-6.399669,1883
6,0.3900146,-6.616261,2910
7,0.4060062,-6.134009,3875
8,0.3876043,-5.656866,4629
9,0.3780483,-5.652178,5479
10,0.3684931,-5.246572,6423
11,0.3484676,-4.909193,7417
12,0.3453405,-3.58127,8573
13,0.3537947,-2.325321,9889
14,0.3543427,-1.353477,11481
15,0.3471898,-0.3018695,13223
16,0.346117,0.8744066,15040
17,0.3527741,1.533288,16687
18,0.3566475,1.954698,18357
19,0.3617503,2.136203,20277
20,0.3716349,2.191231,22521
21,0.381168,2.363497,24844
22,0.3815712,2.658319,27739
23,0.3797781,2.829016,31768
24,0.3860689,2.817852,35787
25,0.3896701,2.397049,39562
26,0.3904053,2.102994,43170
27,0.3929547,1.79743,47377
28,0.3992136,1.727312,51096
29,0.4025284,1.823056,53905
30,0.4048379,2.031202,56531
31,0.4033726,2.240209,59119
32,0.402923,2.180451,61149
33,0.4055567,2.145636,63130
34,0.4102902,2.263165,65746
35,0.4111082,2.393526,67860
36,0.4117837,2.402269,69895
37,0.4120355,2.468519,71871
38,0.4149809,2.575378,73441
39,0.4153987,2.713155,74884
40,0.4149121,2.824728,76528
41,0.4150792,2.863123,77987
42,0.4131639,2.814421,79264
43,0.4118198,2.749844,80072
44,0.4098592,2.731969,80735
45,0.4089691,2.72273,80917
