surface_dist,mean_patchiness,mean_phi,num_points
2,0.8128378,28.20551,155
3,0.6828766,24.89695,401
4,0.6156733,21.13407,784
5,0.5734025,19.74139,1234
6,0.5438527,16.96927,1710
7,0.5224007,14.54957,2252
8,0.4939092,12.41356,2885
9,0.4601688,10.44816,3637
10,0.4350861,8.814457,4420
11,0.3993393,7.703665,5040
12,0.3763847,6.878662,5634
13,0.3605396,6.151917,6294
14,0.3458077,5.369724,7043
15,0.3335379,4.384626,7886
16,0.3215338,3.467592,8872
17,0.3086073,2.955659,10046
18,0.2996873,2.483907,11424
19,0.2916488,2.347025,12843
20,0.2859475,2.372458,14236
21,0.2792085,2.295757,15680
22,0.2704742,2.257331,17191
23,0.2665472,2.440755,18816
24,0.2615963,2.561156,20564
25,0.2567571,2.492475,22383
26,0.2523429,2.371679,24371
27,0.2476471,2.261024,26606
28,0.2459379,2.308738,28932
29,0.2476158,2.377018,31473
30,0.251502,2.291382,34134
31,0.2541765,2.045022,36878
32,0.2564427,1.881165,39833
33,0.2610706,1.894361,42986
34,0.2663871,1.890068,46044
35,0.2718318,1.943747,49337
36,0.2747047,2.018054,52822
37,0.2729173,1.972591,56421
38,0.2696943,1.859007,60041
39,0.2677333,1.756159,63672
40,0.2676336,1.699668,67260
41,0.2704791,1.640426,71009
42,0.2753155,1.600591,74927
43,0.27825,1.583683,79049
44,0.2802533,1.623909,83416
45,0.2827748,1.57365,87896
46,0.2857092,1.441804,92427
47,0.2872777,1.312997,96948
48,0.2867962,1.239828,101246
49,0.2871619,1.167587,105384
50,0.2886104,1.120409,109464
51,0.2895877,1.122477,113588
52,0.2907995,1.147951,117909
53,0.2908856,1.132234,122517
54,0.2896715,1.128151,127252
55,0.2880711,1.160224,132092
56,0.2883288,1.186725,136820
57,0.2882808,1.25054,140980
58,0.2871583,1.284455,145094
59,0.2855168,1.314468,149167
60,0.2834749,1.335549,152935
61,0.2811469,1.318773,156454
62,0.2791272,1.317416,160048
63,0.2781868,1.300371,163458
64,0.2779056,1.284595,166827
65,0.2767728,1.306535,170061
66,0.2755195,1.302672,172781
67,0.2753303,1.272391,174709
68,0.2762447,1.217699,176152
69,0.2774518,1.164497,177388
70,0.277905,1.131876,178236
71,0.2780898,1.11318,178639
72,0.2781474,1.111681,178655
73,0.2783323,1.118777,178704
74,0.2787777,1.14399,178831
75,0.2792959,1.159281,179032
76,0.2799742,1.175887,179267
77,0.2806907,1.193806,179507
78,0.2813061,1.208114,179679
79,0.281554,1.215858,179746
