radius,mean_patchiness,mean_phi,num_points
2,0.927471,34.21824,110
3,0.7088903,24.98033,731
4,0.6009752,14.59044,1264
5,0.4888089,10.32229,1857
6,0.4262256,8.831112,2375
7,0.4179522,8.698782,2822
8,0.4204897,8.107485,3247
9,0.43074,8.154482,3715
10,0.4501897,8.24192,4366
11,0.4513097,7.315359,5145
12,0.4550569,6.073214,5981
13,0.4665523,4.738157,6986
14,0.4774139,3.574593,8135
15,0.4857421,2.061996,9542
16,0.4810679,1.132485,10981
17,0.472215,0.9279901,12335
18,0.4629431,1.357612,13777
19,0.4671185,1.890927,15276
20,0.4745809,2.294608,16941
21,0.4795937,2.363292,19000
22,0.4881465,2.094503,21143
23,0.4832644,2.121655,23205
24,0.4762672,1.907969,25169
25,0.4709103,2.001414,27154
26,0.4655962,1.742646,29544
27,0.4629231,1.528165,32029
28,0.4661802,1.136819,34583
29,0.4687223,0.6281038,37255
30,0.4700753,0.2568643,39981
31,0.4688486,-0.1497519,43152
32,0.4608243,-0.4088597,46950
33,0.4544809,-0.3232121,51043
34,0.454998,-0.3618209,54522
35,0.4575823,-0.5489134,57495
36,0.4597239,-0.6891564,60147
37,0.4562861,-0.6885977,62699
38,0.4517025,-0.6405295,65135
39,0.4488172,-0.5640302,67648
40,0.4468362,-0.5561588,70877
41,0.4456524,-0.6049789,73502
42,0.4458309,-0.607635,75780
43,0.4462543,-0.4855192,77908
44,0.4469542,-0.396543,80202
45,0.4467129,-0.42657,82576
46,0.4455938,-0.3800975,84983
47,0.4443802,-0.2312833,87483
48,0.4441998,-0.03243362,90022
49,0.444507,0.07244499,92251
50,0.4459597,0.1504153,94503
51,0.4488181,0.2634307,96926
52,0.4483431,0.2943572,98970
53,0.4473108,0.2903647,101047
54,0.446261,0.321892,103373
55,0.4454143,0.4046866,106175
56,0.4435194,0.5068007,109986
57,0.4427176,0.7224877,114388
58,0.4405892,0.7557162,117760
59,0.4386539,0.7468632,120118
60,0.4374967,0.7814487,121946
61,0.4358444,0.8407339,123612
62,0.4362199,0.8858814,125018
63,0.4350671,0.9124662,126042
64,0.4334185,0.936123,127187
65,0.4321496,0.9375594,128068
66,0.4317567,0.9159248,128720
67,0.4313455,0.9121822,129006
68,0.4310812,0.9126669,129208
69,0.4309321,0.9042923,129406
70,0.4310091,0.8986528,129443
