surface_dist,mean_patchiness,mean_phi,num_points
2,0.2841042,12.08766,171
3,0.2522485,5.225695,396
4,0.1949943,1.824724,737
5,0.1576397,0.5613286,1241
6,0.1773254,0.2097644,1879
7,0.204563,1.282983,2619
8,0.2192857,0.9507342,3427
9,0.2322848,0.09174692,4421
10,0.2574935,-0.8643142,5550
11,0.2948775,-1.563408,6767
12,0.3281119,-1.057009,8036
13,0.3487273,-0.686088,9463
14,0.3685456,-0.3177506,11137
15,0.3798104,0.2822534,13000
16,0.3849948,0.4996623,14923
17,0.3891513,0.5696294,16926
18,0.3895707,0.9067588,18809
19,0.3994454,1.279808,20526
20,0.4151469,1.847544,22247
21,0.4328574,2.516862,24077
22,0.4516053,3.204668,26125
23,0.4707059,3.919158,28382
24,0.4848323,4.598476,30774
25,0.495517,5.135535,33166
26,0.5034103,5.328193,35576
27,0.5084003,5.314956,38115
28,0.5067667,5.210534,40619
29,0.501901,5.043647,42955
30,0.5009372,5.017471,45313
31,0.5015796,5.024349,47791
32,0.5014763,5.045945,50523
33,0.4958016,5.012384,53376
34,0.4872007,5.022709,56407
35,0.4785475,4.964541,59698
36,0.4705051,4.768511,63044
37,0.4656708,4.466312,66450
38,0.4634472,4.170329,69662
39,0.463183,3.869031,72850
40,0.4616967,3.718014,76011
41,0.4593188,3.651809,79187
42,0.4568333,3.580305,82440
43,0.4528332,3.517441,85774
44,0.4472792,3.433666,89221
45,0.4415813,3.343995,92454
46,0.437193,3.234979,95636
47,0.4337591,3.147096,98651
48,0.4289445,3.044253,101539
49,0.4240847,2.964006,104288
50,0.4205653,2.949922,106953
51,0.4181329,2.953973,109476
52,0.4165502,2.955712,111591
53,0.4157429,2.937628,113338
54,0.415004,2.891338,115051
55,0.4153932,2.848054,116477
56,0.4158227,2.820817,117678
57,0.4165852,2.784033,118821
58,0.4168751,2.751045,119728
59,0.4162774,2.752533,120466
60,0.4152262,2.75748,121103
61,0.4149637,2.783026,121495
62,0.4152242,2.799766,121768
63,0.4154766,2.830627,121952
64,0.4156047,2.838552,122023
