surface_dist,mean_patchiness,mean_phi,num_points
2,0.7527033,32.70352,192
3,0.6255451,29.27433,437
4,0.5293146,19.82574,772
5,0.4650292,9.609686,1261
6,0.4515253,6.292925,1852
7,0.4515557,5.390781,2476
8,0.4594194,4.839134,3116
9,0.4780009,4.191014,3797
10,0.4879323,4.151797,4566
11,0.4764878,4.491417,5494
12,0.4485601,4.398927,6553
13,0.433738,4.129612,7787
14,0.4410018,3.498811,9319
15,0.4531653,3.391602,10979
16,0.4656894,3.386349,12742
17,0.4692862,3.458133,14443
18,0.4687299,3.523766,16013
19,0.4636099,3.431945,17699
20,0.4543718,3.289897,19483
21,0.4470536,3.128069,21338
22,0.4391638,3.031505,23290
23,0.4303752,2.781633,25378
24,0.4226642,2.593296,27696
25,0.4177516,2.48011,30070
26,0.4163443,2.346311,32647
27,0.4150221,2.300252,35194
28,0.4136983,2.309025,37667
29,0.4131143,2.31503,40160
30,0.413123,2.411219,42701
31,0.4126748,2.358202,45414
32,0.4097929,2.397756,48098
33,0.406127,2.469676,50888
34,0.4051389,2.595523,53720
35,0.4058991,2.783613,56533
36,0.4067518,2.900902,59464
37,0.4064951,2.91032,62351
38,0.4068677,2.86485,65277
39,0.4083364,2.768162,68150
40,0.4097388,2.788397,70873
41,0.411573,2.783671,73675
42,0.4123157,2.839038,76592
43,0.4114285,2.883427,79456
44,0.4104143,2.815256,82316
45,0.4107834,2.722418,85237
46,0.4116993,2.723819,88376
47,0.4122324,2.744699,91619
48,0.4109649,2.786463,94808
49,0.4080912,2.91317,97901
50,0.4056873,3.088164,101103
51,0.403758,3.207693,104234
52,0.402532,3.210094,107072
53,0.4017724,3.192251,109603
54,0.4008849,3.178061,111958
55,0.3992367,3.138563,114192
56,0.3979378,3.099957,116275
57,0.3976623,3.096994,118018
58,0.3981848,3.159563,119551
59,0.3990707,3.236289,120883
60,0.3997695,3.299377,121905
61,0.3996476,3.286325,122778
62,0.3984941,3.267474,123605
63,0.3970025,3.274745,124417
64,0.3955326,3.273445,125150
65,0.3940713,3.236234,125903
66,0.3928929,3.21621,126726
67,0.3920495,3.226388,127579
68,0.3910264,3.221608,128428
69,0.3896425,3.185042,129317
70,0.388783,3.149784,130119
71,0.3886827,3.106394,130805
72,0.3885711,3.069925,131455
73,0.3879201,3.052771,132100
74,0.3871177,3.048605,132758
75,0.3867521,3.055333,133307
76,0.3865582,3.048721,133699
77,0.3861528,3.046715,134052
78,0.3860196,3.049625,134427
79,0.3862398,3.033645,134716
80,0.3860673,3.014119,134990
81,0.3853444,3.006939,135286
82,0.3849901,3.00895,135657
83,0.3848309,3.017999,136116
84,0.3848992,3.026186,136605
85,0.3850493,3.023705,137176
86,0.3847407,3.012253,137754
87,0.3841178,2.993396,138271
88,0.3840758,2.970652,138498
89,0.3840773,2.970256,138501
