surface_dist,mean_patchiness,mean_phi,num_points
2,0.9260472,-10.23591,142
3,0.8753917,-14.06177,321
4,0.8289863,-18.0211,582
5,0.7380543,-17.94496,910
6,0.6307496,-13.44313,1326
7,0.5438582,-10.24731,1830
8,0.4706186,-8.220302,2406
9,0.4118152,-6.280591,3033
10,0.3727285,-4.740124,3685
11,0.3482763,-4.056892,4409
12,0.3399177,-3.519387,5240
13,0.3406535,-2.389019,6231
14,0.3361238,-1.444359,7269
15,0.3271235,-0.8491577,8399
16,0.319645,-0.501821,9631
17,0.3169566,-0.3607166,10912
18,0.3186268,-0.3414918,12214
19,0.3236617,-0.3958957,13528
20,0.3292392,-0.5350536,14894
21,0.3374318,-0.6839628,16325
22,0.3476503,-0.7789143,17751
23,0.3567745,-0.700925,19216
24,0.3708886,-0.704686,20876
25,0.3848924,-0.6573492,22515
26,0.4000387,-0.5132093,24216
27,0.4136419,-0.4399047,25856
28,0.4229614,-0.3970201,27526
29,0.4302935,-0.4756323,29139
30,0.4360437,-0.5834273,30673
31,0.4414351,-0.7389402,32167
32,0.4461437,-0.8786742,33558
33,0.4502482,-0.9593322,34866
34,0.4544735,-1.153299,36180
35,0.4599208,-1.422326,37410
36,0.4640678,-1.591839,38561
37,0.4668291,-1.717193,39893
38,0.4684836,-1.821395,41245
39,0.4693227,-1.930471,42704
40,0.4699872,-2.046382,44227
41,0.4692099,-2.097187,45741
42,0.4670011,-2.020581,47183
43,0.4655336,-1.924303,48588
44,0.4641855,-1.913338,50033
45,0.4615602,-1.952479,51475
46,0.4579281,-1.966132,52956
47,0.4537999,-1.867556,54412
48,0.4496227,-1.799079,55821
49,0.4470503,-1.767414,57173
50,0.4465508,-1.703348,58609
51,0.4462063,-1.634749,60150
52,0.4452211,-1.553774,61785
53,0.4446902,-1.449815,63359
54,0.4446793,-1.409497,64856
55,0.4443801,-1.431195,66299
56,0.442837,-1.424017,67642
57,0.4413245,-1.435353,69022
58,0.4393022,-1.426876,70307
59,0.436689,-1.409803,71529
60,0.4352731,-1.350294,72724
61,0.4343975,-1.325918,73961
62,0.4338983,-1.34211,75241
63,0.4325033,-1.390422,76577
64,0.4293155,-1.422205,77956
65,0.4256026,-1.377618,79412
66,0.4219016,-1.285476,80925
67,0.4190288,-1.200788,82529
68,0.4170626,-1.110321,84164
69,0.4158746,-1.057354,85879
70,0.415666,-0.9501703,87661
71,0.4156384,-0.8467931,89557
72,0.4155475,-0.7461282,91507
73,0.4151309,-0.702491,93427
74,0.4148021,-0.664308,95404
75,0.4147067,-0.5646003,97404
76,0.4148186,-0.5125287,99239
77,0.415171,-0.4524614,100971
78,0.4146492,-0.4188125,102409
79,0.4135401,-0.3961593,103767
80,0.4118707,-0.3856746,104712
81,0.410502,-0.3776983,105264
82,0.4100246,-0.3570282,105623
83,0.4096316,-0.3599148,105861
84,0.4100073,-0.3725445,106005
85,0.4106413,-0.3948662,106138
86,0.4111749,-0.4142076,106243
87,0.411393,-0.4217688,106287
