surface_dist,mean_patchiness,mean_phi,num_points
2,0.1324735,6.5495,181
3,0.1840264,6.081089,409
4,0.2584461,3.468614,757
5,0.3174458,2.834,1231
6,0.3787508,1.142099,1831
7,0.4238589,0.07281607,2555
8,0.4488721,-1.293413,3388
9,0.4439472,-1.553215,4310
10,0.4336424,-0.4495949,5367
11,0.437359,0.6502519,6521
12,0.4422644,1.052444,7613
13,0.4393542,1.131921,8879
14,0.4392208,1.080922,10260
15,0.4402846,1.34425,11727
16,0.440028,1.528108,13276
17,0.439174,1.690284,14947
18,0.4379965,1.984046,16675
19,0.4408887,2.315952,18471
20,0.439084,2.462813,20308
21,0.4345067,2.319194,22260
22,0.4297726,2.175231,24302
23,0.4255929,2.008328,26352
24,0.4249567,1.919175,28493
25,0.4257855,1.993642,30791
26,0.4249928,2.051032,33149
27,0.4220763,2.088918,35476
28,0.4207966,2.16572,37909
29,0.4208777,2.313978,40200
30,0.421377,2.414539,42552
31,0.4194887,2.424602,45013
32,0.4183852,2.383809,47657
33,0.4159428,2.381351,50394
34,0.4140698,2.327566,53190
35,0.4131282,2.334031,55876
36,0.4129573,2.258362,58329
37,0.4148723,2.214779,60611
38,0.417657,2.279525,62806
39,0.4198728,2.375353,64989
40,0.419288,2.451352,67067
41,0.4176312,2.51597,69113
42,0.4164561,2.570008,71237
43,0.4170028,2.641406,73328
44,0.417807,2.750372,75264
45,0.4188688,2.69178,77072
46,0.4218287,2.533685,78840
47,0.4241279,2.407295,80489
48,0.4241368,2.290388,82043
49,0.4229085,2.195758,83527
50,0.4224847,2.136496,84438
51,0.4225601,2.140045,84999
52,0.4216889,2.161995,85537
53,0.4213709,2.163953,85976
54,0.4211355,2.158399,86394
55,0.4212869,2.136447,86602
56,0.4216083,2.12137,86673
