radius,mean_patchiness,mean_phi,num_points
2,0.3896256,4.151851,22
3,0.3911826,4.59685,320
4,0.3671265,4.491204,785
5,0.3705855,6.145177,1346
6,0.3842512,7.676211,2252
7,0.3874682,7.287859,3148
8,0.3771691,6.345912,4066
9,0.3803501,5.644254,5077
10,0.3754681,4.849749,6066
11,0.3558414,4.092882,6867
12,0.3496916,3.54321,7713
13,0.3492935,3.329862,8638
14,0.3563815,3.114525,9653
15,0.3674583,2.897164,10852
16,0.3796845,2.814213,12136
17,0.3857147,2.784831,13452
18,0.3921875,3.165709,14880
19,0.3985698,2.966191,16342
20,0.40377,3.055782,17842
21,0.4072096,2.735881,19744
22,0.4086835,2.59645,22083
23,0.4089928,2.348352,24336
24,0.4109331,2.319369,27188
25,0.4091763,2.137578,30518
26,0.4031616,1.854066,34287
27,0.4010328,1.744731,37890
28,0.4041216,1.872203,41538
29,0.4072147,2.066287,45215
30,0.4095283,2.189788,49520
31,0.4063118,2.315649,54737
32,0.4058444,2.329884,59754
33,0.4053139,2.224108,64612
34,0.4025641,2.117094,69701
35,0.4030699,2.073454,74824
36,0.4051411,1.99111,80004
37,0.407328,2.049718,84426
38,0.4108181,2.096613,88772
39,0.4146255,2.132028,92809
40,0.416256,2.12714,95944
41,0.4150954,2.072917,98871
42,0.4139081,1.964353,101423
43,0.4119608,1.893426,103579
44,0.411053,1.802845,105546
45,0.4110493,1.744358,107633
46,0.4089026,1.691488,109621
47,0.40681,1.615735,111548
48,0.4049026,1.523496,113782
49,0.4029933,1.459792,116243
50,0.4026117,1.381887,118560
51,0.4034524,1.236898,120827
52,0.4043854,1.094635,123172
53,0.4044867,1.015417,125401
54,0.4046925,0.9667529,127307
55,0.4052491,0.8986606,128913
56,0.4059475,0.9062989,130507
57,0.4061816,0.8999316,131901
58,0.4070084,0.8832481,133111
59,0.4076863,0.8816056,134143
60,0.4084093,0.8949598,135167
61,0.4092261,0.9319257,136106
62,0.4092805,0.9352634,136925
63,0.4096294,0.9460086,137677
64,0.4096825,0.9582723,138217
65,0.4096047,0.9498063,138329
