radius,mean_patchiness,mean_phi,num_points
2,0.7969982,-9.808476,121
3,0.6360043,-22.36982,492
4,0.6179376,-19.59099,1041
5,0.5337085,-15.1068,1536
6,0.4640455,-10.90115,2240
7,0.4350619,-8.265623,3059
8,0.466884,-6.592589,3853
9,0.5101485,-4.877717,4905
10,0.5083148,-3.525024,5782
11,0.4827252,-3.468282,6730
12,0.4578009,-3.142517,7912
13,0.4543337,-3.226662,9387
14,0.4610303,-3.750903,10915
15,0.4715032,-2.877962,13079
16,0.481198,-1.490933,15197
17,0.4902376,-0.8770018,17095
18,0.5020742,-0.1923429,19170
19,0.5049021,1.061648,21957
20,0.4949024,1.391033,24820
21,0.4859232,1.597862,27721
22,0.4795263,2.281029,30628
23,0.4717826,2.67994,33517
24,0.4574667,2.568813,36993
25,0.4420265,2.483399,40631
26,0.4315781,2.339639,44192
27,0.4213236,2.355498,47662
28,0.4168689,2.288691,50783
29,0.4174404,2.342161,54331
30,0.4170509,2.358577,58756
31,0.4185967,2.531787,63520
32,0.421344,2.803345,68657
33,0.4222693,2.958245,72694
34,0.4229005,2.803638,76006
35,0.4255543,2.736383,79073
36,0.4268976,2.807445,82242
37,0.4291756,2.761528,85222
38,0.4311884,2.685524,87801
39,0.4323147,2.562422,89708
40,0.4338062,2.449309,91113
41,0.4343441,2.318685,92077
42,0.4350632,2.187808,92841
43,0.4352721,2.12149,93510
44,0.434193,2.108755,93874
45,0.4340329,2.108101,93911
