radius,mean_patchiness,mean_phi,num_points
2,0.2556607,-1.618094,58
3,0.2376655,1.747089,479
4,0.218241,-0.8631038,1077
5,0.2238279,0.004542626,1630
6,0.244977,1.088949,2226
7,0.2679228,0.1092839,3146
8,0.3103652,-0.8614056,4187
9,0.331396,-1.188333,5197
10,0.3238249,-1.117823,6432
11,0.3067258,-1.163724,8041
12,0.3106311,-0.9450899,10382
13,0.3232643,-0.8213162,12670
14,0.3369935,-0.6133347,15079
15,0.3508253,-0.410424,17769
16,0.3688039,-0.1159928,20637
17,0.3842182,0.1233931,24115
18,0.3989412,0.4275751,27741
19,0.4020983,0.4002828,31182
20,0.4083022,0.5694439,34788
21,0.4146726,0.8052343,38773
22,0.4173137,0.7506443,43994
23,0.4215924,0.5213021,49123
24,0.4282173,0.222337,54312
25,0.4268366,0.2814879,58879
26,0.4237798,0.2943769,64379
27,0.420543,0.20121,70223
28,0.4136946,0.1781718,76233
29,0.4113804,0.2754922,82838
30,0.4092179,0.5307409,89100
31,0.4083728,0.8213054,95247
32,0.4061464,0.8820545,101437
33,0.4027779,1.065624,107920
34,0.3995929,1.283974,113850
35,0.3989555,1.3251,118880
36,0.4015259,1.299843,123692
37,0.4028679,1.285582,127841
38,0.4023382,1.387061,131513
39,0.4018389,1.511674,135035
40,0.4009147,1.613062,139393
41,0.3998113,1.599465,142280
42,0.3995299,1.610203,143887
43,0.3993613,1.60207,145043
44,0.3984351,1.56946,146267
45,0.3968722,1.560467,147484
46,0.3955674,1.518733,148756
47,0.3944802,1.502112,149805
48,0.3938903,1.542895,150522
49,0.3942023,1.583633,150834
50,0.3945473,1.617129,151004
