radius,mean_patchiness,mean_phi,num_points
2,0.7204573,14.06786,45
3,0.4338724,4.160012,366
4,0.4395995,2.2236,933
5,0.4571371,1.939002,1512
6,0.4728593,2.28646,2327
7,0.4473243,3.499822,3372
8,0.4487985,3.67447,4803
9,0.4459184,2.202775,6219
10,0.4384179,1.44853,7769
11,0.43211,0.6876594,9647
12,0.4234405,-0.2980646,12029
13,0.4032894,-0.7123666,14773
14,0.4052041,-1.584631,17042
15,0.3994426,-1.653454,19502
16,0.3940188,-0.9420357,22009
17,0.3936902,-0.4679134,24479
18,0.3954462,-0.4859755,26703
19,0.3933884,-0.4350375,29415
20,0.3944649,-0.4288179,32409
21,0.3967741,-0.1878954,34861
22,0.4004097,0.02085659,37144
23,0.4032414,0.2913605,39291
24,0.404648,0.5755675,42236
25,0.4065439,0.8770193,45568
26,0.4094544,1.129513,48785
27,0.4146767,1.33663,51300
28,0.4169284,1.367471,54180
29,0.4173115,1.674348,57216
30,0.4199816,2.027496,60315
31,0.4244706,2.228788,63521
32,0.4315405,2.293491,67346
33,0.4380203,2.350341,70377
34,0.4419743,2.504663,72892
35,0.4436682,2.630414,75339
36,0.4421528,2.801821,77938
37,0.4385794,3.017864,80359
38,0.4371506,3.077744,82448
39,0.4377872,3.145052,84237
40,0.4366997,3.126159,85414
41,0.436137,3.097372,86119
42,0.4351128,3.099073,86480
43,0.4348686,3.103531,86791
44,0.4347496,3.088186,87131
45,0.4345794,3.075987,87434
46,0.4352335,3.098798,87757
47,0.4368118,3.169529,88073
48,0.4381351,3.222849,88294
49,0.4394893,3.284701,88523
50,0.4408192,3.310308,88753
