radius,mean_patchiness,mean_phi,num_points
2,0.9254469,-14.35804,42
3,0.5672361,-15.09896,438
4,0.517329,-11.04766,950
5,0.4717544,-6.575569,1392
6,0.4713296,-4.088615,1876
7,0.4668218,-2.987448,2499
8,0.4536083,-2.774223,3129
9,0.4491424,-2.454449,3766
10,0.4537607,-1.290529,4667
11,0.4474894,-0.7924483,6039
12,0.445359,-0.2163064,7277
13,0.4478627,0.3262886,8617
14,0.4449614,0.8290083,9898
15,0.4411689,0.9010269,11385
16,0.4380254,0.6337709,13242
17,0.4435584,0.7463454,15744
18,0.4510313,0.9919594,18685
19,0.4526891,1.226063,21403
20,0.456789,1.327214,24486
21,0.4612201,1.488696,27225
22,0.4609864,1.759537,30174
23,0.4618415,1.838899,33164
24,0.4621779,1.765427,36050
25,0.459499,1.752334,38755
26,0.4572214,1.696705,41263
27,0.4541236,1.584331,44111
28,0.4526222,1.558046,46861
29,0.4501241,1.524763,49361
30,0.4483091,1.452343,52133
31,0.4501298,1.241071,55113
32,0.4499341,0.9782864,57988
33,0.4476767,0.8315213,61022
34,0.4490258,0.8545561,63921
35,0.449586,0.8876215,66569
36,0.4461264,1.00574,69239
37,0.443788,0.9918842,71235
38,0.4432197,0.9178926,73316
39,0.4436961,0.7746304,75551
40,0.4456277,0.6499124,78046
41,0.4473317,0.5217696,80761
42,0.4481304,0.3918035,82739
43,0.4480797,0.3587537,84330
44,0.4477826,0.3105837,85824
45,0.4471131,0.3422191,87134
46,0.4462182,0.3848782,88194
47,0.446444,0.4165717,89053
48,0.4475743,0.3743193,89733
49,0.4476443,0.3456766,90245
50,0.4474515,0.3419783,90605
51,0.4469731,0.3490104,90861
52,0.4463718,0.3655393,91208
53,0.4453381,0.3917863,91580
54,0.4443072,0.3993743,92153
55,0.4440303,0.4083218,92681
56,0.4434359,0.4202421,93244
57,0.4428533,0.4522488,93820
58,0.4422464,0.4815928,94461
59,0.4421678,0.4997858,95082
60,0.4419618,0.5185224,95493
61,0.4414781,0.5393592,95805
62,0.4410573,0.5922614,96366
63,0.4408495,0.6109251,96774
64,0.441372,0.6357899,97022
65,0.4417635,0.6532638,97274
66,0.4416286,0.6736298,97582
67,0.4412076,0.6670133,97778
68,0.440955,0.66145,98000
69,0.4408104,0.6510743,98224
70,0.4404446,0.663055,98459
71,0.4401517,0.676462,98679
72,0.4399581,0.7015763,98883
73,0.4395861,0.7173342,99123
74,0.4392704,0.7193538,99291
75,0.439151,0.7113153,99572
76,0.4388834,0.7154307,99791
77,0.4383478,0.7185903,99988
78,0.4382005,0.7280588,100106
79,0.4383144,0.7351262,100213
80,0.4384815,0.7485219,100317
81,0.4388863,0.7887735,100419
82,0.4393194,0.8414202,100507
83,0.4393959,0.8577604,100523
