radius,mean_patchiness,mean_phi,num_points
3,0.7803977,34.94786,467
4,0.6984398,20.65521,881
5,0.5928174,13.44094,1416
6,0.477755,8.864973,2050
7,0.4363111,5.406242,2732
8,0.4217307,3.858728,3663
9,0.4178513,2.980639,4779
10,0.4304633,2.727501,6220
11,0.4246084,3.19467,7939
12,0.3983373,3.195038,9957
13,0.3709014,2.739344,12289
14,0.3553959,2.413805,14808
15,0.3519469,1.991646,17244
16,0.3439911,1.563198,19697
17,0.3383705,1.226143,22405
18,0.334248,1.137932,25502
19,0.334056,1.065348,28364
20,0.3356144,0.6612636,31255
21,0.3331181,0.4767774,33709
22,0.3356214,0.6458297,36397
23,0.3378038,0.9140598,39496
24,0.3463339,0.9667475,42250
25,0.3592059,1.141063,45350
26,0.3706096,1.233153,49768
27,0.3755768,1.570757,53848
28,0.3875199,1.984728,58408
29,0.4018201,2.473758,63145
30,0.4109258,2.966506,67963
31,0.4154002,3.202518,71729
32,0.4158369,3.185098,74836
33,0.4157309,3.1876,77824
34,0.4196128,3.251441,80554
35,0.4273543,3.383831,83408
36,0.4328587,3.572248,86170
37,0.4366753,3.69619,89144
38,0.4402506,3.798673,92205
39,0.4418068,3.890775,95693
40,0.4431689,3.958961,99716
41,0.4422917,3.957582,103589
42,0.4406127,3.886569,107456
43,0.4380131,3.798274,111764
44,0.4366407,3.755059,115532
45,0.4335313,3.702774,119671
46,0.4301999,3.610684,123547
47,0.425029,3.483102,127767
48,0.4201181,3.386201,131456
49,0.4182135,3.354754,134517
50,0.4172265,3.467226,137563
51,0.4169214,3.533558,140442
52,0.4170019,3.543315,143389
53,0.4176558,3.548332,146568
54,0.4157508,3.469535,150051
55,0.4141113,3.383733,152844
56,0.4127907,3.313449,155285
57,0.4117863,3.271924,157821
58,0.411652,3.251274,160192
59,0.4117212,3.253433,162476
60,0.4119999,3.203144,164755
61,0.4120889,3.129777,167247
62,0.4119049,3.052086,170250
63,0.4111084,2.972947,173023
64,0.4110437,2.881827,175233
65,0.4109704,2.873746,176983
66,0.4113435,2.861814,178474
67,0.4113667,2.88539,179286
68,0.4111267,2.872284,179623
69,0.4112965,2.848083,179926
70,0.4116864,2.825921,180054
