radius,mean_patchiness,mean_phi,num_points
2,0.04210905,-0.5272694,119
3,0.1952597,-2.735088,504
4,0.255222,-3.891757,1007
5,0.2913831,-1.389884,1576
6,0.3221062,2.882177,2320
7,0.3513593,3.080224,3183
8,0.3742424,3.043238,4326
9,0.4097982,3.027382,5664
10,0.4354642,2.851543,7281
11,0.4341734,3.499529,8922
12,0.4238563,4.127515,10490
13,0.4166682,3.676515,12222
14,0.4242776,2.768022,14592
15,0.4295542,2.0819,17844
16,0.4264921,1.406073,21066
17,0.4251799,0.844884,23786
18,0.4210224,0.6900523,25828
19,0.4157475,0.8143278,27701
20,0.4119243,0.895318,29635
21,0.4059273,0.871097,31800
22,0.4041192,1.019856,34362
23,0.4024461,1.086378,37043
24,0.4020018,1.238477,40480
25,0.4034765,1.23785,43966
26,0.404335,1.269977,47375
27,0.4041353,1.064088,51291
28,0.4037167,1.042024,54346
29,0.4004644,1.105855,57202
30,0.4007645,1.176956,59638
31,0.4028962,1.396664,62282
32,0.4047124,1.523505,64561
33,0.4075596,1.578597,66080
34,0.4087114,1.600623,67066
35,0.408949,1.542838,67960
36,0.4111078,1.329669,68733
37,0.4115244,1.234139,69072
