surface_dist,mean_patchiness,mean_phi,num_points
2,0.1203061,2.157521,163
3,0.1892098,0.3052017,382
4,0.2855607,-2.183808,732
5,0.3182032,-2.438815,1218
6,0.3145567,-1.373524,1801
7,0.306939,0.5309398,2428
8,0.3071511,1.616351,3104
9,0.3098688,2.179241,3857
10,0.322804,2.362968,4735
11,0.3403602,2.74727,5769
12,0.3408626,2.979914,6888
13,0.3323872,2.957447,8097
14,0.3310088,2.616472,9433
15,0.3371316,2.030454,10864
16,0.3419422,1.948622,12249
17,0.3405731,2.338522,13706
18,0.3367665,1.966622,15307
19,0.3435668,1.559718,17062
20,0.3521098,1.191699,19004
21,0.3573146,0.8684555,21028
22,0.3597,0.447042,23018
23,0.3615803,0.2217519,24974
24,0.3618787,0.2554727,26851
25,0.3601599,0.3613947,28815
26,0.3605929,0.6000053,30893
27,0.3601993,0.8131864,33042
28,0.3601336,0.8980708,35309
29,0.3630859,1.058168,37848
30,0.3691141,1.166991,40487
31,0.3764072,1.407418,43260
32,0.3839601,1.550915,46075
33,0.389577,1.752181,48701
34,0.394825,1.756888,51284
35,0.4002595,1.664749,53976
36,0.4037948,1.55233,56793
37,0.4060999,1.466505,59591
38,0.4091027,1.366067,62418
39,0.4110667,1.211674,65165
40,0.4110186,1.17591,67656
41,0.4099886,1.092632,69907
42,0.4091438,0.9814308,72165
43,0.4090426,0.8611632,74380
44,0.4102744,0.7948303,76543
45,0.4126862,0.7223802,78527
46,0.4142738,0.6646379,80354
47,0.4146713,0.6838017,82123
48,0.4144655,0.7631415,83804
49,0.414317,0.8134632,85398
50,0.4142028,0.8046458,86852
51,0.4155717,0.7894377,88239
52,0.4176771,0.7686113,89398
53,0.4179334,0.7252537,90301
54,0.4178815,0.691382,90870
55,0.4177407,0.6927092,90928
