surface_dist,mean_patchiness,mean_phi,num_points
2,0.8349765,27.24862,180
3,0.6619436,24.41845,428
4,0.5478795,19.86725,819
5,0.4720113,14.75591,1275
6,0.4367497,9.386932,1795
7,0.4294216,5.807909,2458
8,0.4331725,3.504929,3371
9,0.4385938,2.916872,4547
10,0.4395735,3.286068,6042
11,0.4288619,3.183801,7769
12,0.4175147,2.995442,9792
13,0.4089668,2.690451,11913
14,0.4062609,2.33887,14098
15,0.4087254,2.287335,16276
16,0.4059456,2.547021,18598
17,0.4000376,3.122329,21119
18,0.3990384,3.582274,23798
19,0.3991273,3.570617,26633
20,0.4004363,3.326693,29370
21,0.403884,3.03064,32247
22,0.4067496,2.951707,35301
23,0.4084683,2.757071,38601
24,0.4106426,2.561309,42309
25,0.4116464,2.227545,46412
26,0.42048,1.964385,50877
27,0.4335556,1.693288,55620
28,0.4453693,1.380741,60780
29,0.4581509,1.005056,66003
30,0.4691315,0.7373192,71148
31,0.4757359,0.613334,75635
32,0.4780695,0.5774171,79790
33,0.4793756,0.5672728,84107
34,0.4820279,0.5727533,88347
35,0.4844824,0.616838,92583
36,0.4845875,0.6079869,96714
37,0.4842661,0.460798,100592
38,0.483959,0.3480576,104360
39,0.4845041,0.3244048,108200
40,0.4855758,0.4216044,111990
41,0.4853935,0.5509995,115721
42,0.4843531,0.6044247,119441
43,0.4839932,0.6398624,122918
44,0.4832195,0.6024846,126038
45,0.4823792,0.5683864,128857
46,0.482471,0.5443417,131608
47,0.483941,0.5717619,133905
48,0.4846975,0.592218,135942
49,0.4843343,0.5885336,137682
50,0.4844138,0.5707494,139233
51,0.4842147,0.5647815,140616
52,0.4833779,0.5694364,141696
53,0.4832239,0.5262912,142432
54,0.4839478,0.4509074,142942
55,0.484262,0.4110985,143251
56,0.4842927,0.4087886,143268
