radius,mean_patchiness,mean_phi,num_points
2,0.6760007,31.10283,127
3,0.4392387,21.63847,797
4,0.4479816,8.707288,1301
5,0.4677275,3.81246,1662
6,0.4526527,1.993339,1967
7,0.4445184,1.282107,2360
8,0.4613022,1.404218,2951
9,0.4729472,1.804016,3399
10,0.469667,1.769003,3912
11,0.4491806,2.045989,4321
12,0.4288407,2.405053,4823
13,0.4208654,2.711768,5645
14,0.4222158,3.232811,6531
15,0.4299822,3.708621,7494
16,0.4396988,4.511069,8441
17,0.4513748,4.963741,9585
18,0.4565817,5.55758,10796
19,0.4520103,6.043041,12164
20,0.4330002,6.012375,13811
21,0.419856,5.465943,15573
22,0.4145311,4.914593,17511
23,0.4130831,4.94066,19324
24,0.4139261,5.078126,21103
25,0.4169001,5.169998,23045
26,0.4208921,5.211654,25158
27,0.4144572,4.827535,26849
28,0.403052,4.362459,28751
29,0.3978822,4.040036,30453
30,0.3911901,4.052675,31932
31,0.3862535,4.072476,33480
32,0.3802774,4.005575,35264
33,0.3713154,3.993659,37105
34,0.3624386,3.839991,39557
35,0.3582809,3.799916,42037
36,0.3555104,3.695815,44043
37,0.3550081,3.603322,46433
38,0.3607237,3.55947,49433
39,0.3685365,3.574993,52937
40,0.3740103,3.732076,57100
41,0.3848681,3.968166,60990
42,0.3923213,4.157344,64151
43,0.3982279,4.246232,67260
44,0.4035592,4.263731,70579
45,0.4068741,4.245567,74099
46,0.410275,4.119533,77746
47,0.4165987,4.048151,81088
48,0.4208444,4.004543,83344
49,0.4242054,4.015089,84914
50,0.4258798,4.021749,85499
51,0.426926,4.065012,85751
52,0.4283091,4.135064,85967
53,0.4291027,4.170124,86090
