radius,mean_patchiness,mean_phi,num_points
2,0.317226,3.254272,90
3,0.3268547,2.010597,333
4,0.357127,1.04112,684
5,0.4289523,1.556659,1151
6,0.4673825,3.920597,2075
7,0.4726052,5.758862,3329
8,0.4652551,5.806968,4851
9,0.4749185,6.21457,6609
10,0.4804359,6.151686,8474
11,0.4594071,5.515941,10337
12,0.446574,5.50742,12566
13,0.444223,5.680625,15315
14,0.442865,5.808387,18177
15,0.4418094,5.697461,21467
16,0.4370922,5.73543,26159
17,0.4337062,5.194233,31144
18,0.4358531,4.635241,36270
19,0.4409434,4.007722,42676
20,0.4461415,3.510103,49114
21,0.453551,3.120452,54658
22,0.4586926,2.725602,59291
23,0.4630353,2.270993,63672
24,0.4654153,2.018632,68677
25,0.4622467,1.987919,74151
26,0.4588021,1.940965,80241
27,0.4584953,1.876524,85047
28,0.4586143,1.877853,89467
29,0.4610637,1.755009,94295
30,0.4569259,1.689246,98324
31,0.4532292,1.592236,101973
32,0.45131,1.432571,105838
33,0.4478239,1.374463,109492
34,0.447234,1.34403,113312
35,0.4473461,1.394815,116890
36,0.4480267,1.477834,120879
37,0.4495025,1.677762,124821
38,0.4523126,1.952411,128745
39,0.4526267,2.01871,132645
40,0.4515701,1.977271,136223
41,0.4502242,1.975743,138506
42,0.4483165,1.994105,140531
43,0.4462292,2.022186,142126
44,0.4453533,2.063936,142961
45,0.444915,2.104062,143656
46,0.4441349,2.107764,144114
47,0.4439973,2.107323,144163
