patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
-13.58781,6575,0.04,16.56085,60.19432,40.62619,16.938,59.926,40.661,49.83525,68.44724
-15.26209,4537,0.03,40.28623,69.89013,44.23234,41.172,72.019,45.018,45.67426,49.59603
-15.15309,21647,0.12,44.25323,46.29239,3.607301,44.182,46.371,0.835,5.720591,10.77046
