radius,mean_patchiness,mean_phi,num_points
2,1,43.41662,55
3,0.9421083,45.55365,580
4,0.8312525,33.96922,1061
5,0.7183723,23.63586,1761
6,0.566451,16.42443,2849
7,0.4763254,11.95831,4142
8,0.4306811,8.903983,5225
9,0.4067283,7.51486,6144
10,0.3988964,7.033905,7181
11,0.3933051,6.279258,8366
12,0.4015758,6.233286,9910
13,0.3917954,6.193364,11340
14,0.3847512,6.058255,12728
15,0.3828076,5.927589,14057
16,0.3781374,5.299789,15576
17,0.3778505,4.690657,17296
18,0.3879889,3.996804,19244
19,0.3978457,3.328832,21179
20,0.401249,2.769535,23131
21,0.4040997,2.341568,25297
22,0.4068086,1.994833,27951
23,0.407687,2.006545,31021
24,0.4093035,1.931479,34561
25,0.408499,1.952444,38385
26,0.4060305,1.944501,42572
27,0.4007307,2.068617,46786
28,0.3952125,2.202226,51153
29,0.3926567,2.269905,55651
30,0.3918669,2.575969,60090
31,0.3880038,2.755467,65736
32,0.385796,2.949232,71322
33,0.3800024,3.014037,75853
34,0.3772167,3.082215,79916
35,0.3768525,3.11368,82665
36,0.3758549,3.07612,84385
37,0.3768357,3.067254,86063
38,0.3774128,3.129342,87577
39,0.3779958,3.167344,88959
40,0.377567,3.108437,89793
41,0.3789248,3.067599,90330
42,0.380171,3.06773,90675
43,0.3816032,3.109679,91001
44,0.3827205,3.139795,91194
45,0.3829095,3.132549,91228
