patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
17.34215,2695,0.0188,9.989003,-13.58743,-25.46586,8.865,-13.671,-24.868,25.62174,32.4354
21.955,2854,0.0199,12.46894,-14.276,-9.583688,12.353,-13.194,-9.627,29.92184,35.89757
17.85966,11795,0.0822,35.43658,4.68041,-26.1841,35.614,4.845,-25.861,34.32754,48.34697
14.83318,1577,0.011,18.58557,-21.51602,-33.93309,19.871,-20.403,-34.127,14.78574,18.34652
17.19845,3673,0.0256,29.19454,-6.472298,0.6848373,29.105,-5.401,1.389,37.08338,49.81881
16.53809,4790,0.0334,43.41036,-21.9144,-12.64628,41.327,-21.919,-12.628,22.03392,23.87062
