radius,mean_patchiness,mean_phi,num_points
4,0.3678173,1.308574,163
5,0.414106,1.933428,697
6,0.3922842,0.5930725,1692
7,0.4407977,2.16441,3208
8,0.4948475,3.298259,4721
9,0.539676,3.091072,6605
10,0.5692597,2.060894,8955
11,0.5716479,2.56582,11712
12,0.57147,2.330121,15812
13,0.5553292,1.704531,21100
14,0.5322392,1.291347,26777
15,0.5160136,0.8798216,32193
16,0.5112821,0.4758375,36979
17,0.5110371,0.1629374,41417
18,0.5050896,0.3539183,45996
19,0.502042,0.3944627,50580
20,0.4971963,0.1946579,55284
21,0.4890722,0.07453713,60674
22,0.4778626,0.09565487,66057
23,0.4689228,0.1902695,71942
24,0.4625638,0.1295503,77850
25,0.4583653,0.1914608,83478
26,0.4578523,0.4377003,88525
27,0.4599037,0.5262767,92707
28,0.4627745,0.5238124,96643
29,0.4654219,0.4600784,100618
30,0.4671554,0.3605039,104275
31,0.4654234,0.2733285,108002
32,0.4630505,0.2886927,112045
33,0.4622361,0.2570072,115817
34,0.4613908,0.2718026,119684
35,0.4604243,0.2477522,124832
36,0.4583881,0.1900062,131074
37,0.4572601,0.1293146,137646
38,0.4538242,0.1537283,144382
39,0.4491807,0.1082881,150633
40,0.4468435,0.1249493,155830
41,0.4482647,0.01065955,159752
42,0.4503602,-0.08046909,163000
43,0.4509174,-0.09657348,165007
44,0.4511332,-0.06376308,166122
45,0.4512453,-0.03034455,166726
46,0.4513206,-0.01906374,167116
47,0.4515687,-0.03115473,167262
48,0.4516112,-0.03377834,167278
