surface_dist,mean_patchiness,mean_phi,num_points
2,0.3571842,5.517436,135
3,0.4032486,9.326129,340
4,0.4347624,11.49349,633
5,0.4478781,11.98631,999
6,0.4450317,10.10071,1453
7,0.4430184,6.894052,1975
8,0.433681,4.878985,2596
9,0.4181057,4.355198,3245
10,0.4201009,4.02115,3985
11,0.4210504,3.785341,4793
12,0.4138314,4.495399,5681
13,0.4033091,4.91157,6609
14,0.3918499,4.548313,7610
15,0.3841148,4.08997,8718
16,0.3827974,3.70226,9921
17,0.3902584,3.415179,11386
18,0.3961783,3.399621,13019
19,0.4008921,3.062238,14666
20,0.4028639,2.403441,16332
21,0.4047285,1.93061,18043
22,0.4047608,1.731853,19888
23,0.4075418,1.429754,21927
24,0.409223,1.178465,24111
25,0.4085079,0.9897845,26398
26,0.4061612,0.7978743,28774
27,0.4054741,0.4995964,31332
28,0.4074467,0.2669441,33988
29,0.4096014,0.1248671,36771
30,0.4111533,0.09372792,39633
31,0.4147151,0.07652516,42611
32,0.4184407,0.1370778,45852
33,0.4206655,0.2498227,49289
34,0.422191,0.1917963,53070
35,0.4242633,0.07906578,57052
36,0.4253765,-0.1105392,60917
37,0.424396,-0.2194769,64755
38,0.4207019,-0.1741155,68714
39,0.4167773,-0.09298281,72800
40,0.4147156,-0.04315282,76761
41,0.4145636,-0.01145843,80615
42,0.4155304,0.05328071,84349
43,0.4143239,0.1061206,88138
44,0.4113094,0.1509916,92007
45,0.4103575,0.1898193,95632
46,0.4098547,0.2108715,98890
47,0.4095663,0.2077021,102021
48,0.410345,0.3003558,105177
49,0.4122223,0.3802174,108208
50,0.4138188,0.3996181,110965
51,0.4152834,0.3407741,113765
52,0.4177738,0.2902806,116439
53,0.4192457,0.2246554,118914
54,0.4192387,0.1903078,121086
55,0.4194313,0.20694,123161
56,0.4200918,0.2658531,125302
57,0.4207184,0.3570221,127220
58,0.4214917,0.4067234,128847
59,0.4218089,0.4100724,130084
60,0.421976,0.4103958,131205
61,0.4212558,0.4349238,132271
62,0.4199606,0.4491581,133047
63,0.4187436,0.4712575,133758
64,0.4177054,0.4974453,134381
65,0.4172347,0.5221983,134824
66,0.4169262,0.5282509,135071
67,0.4167742,0.5269007,135134
68,0.4167587,0.5268381,135140
