surface_dist,mean_patchiness,mean_phi,num_points
2,0.2725276,4.51075,193
3,0.3104905,5.604584,468
4,0.3421329,2.985501,987
5,0.4093737,4.013988,1729
6,0.4610139,3.048086,2703
7,0.4878959,2.204926,3797
8,0.5028333,1.779452,4951
9,0.5119125,0.8851137,6107
10,0.5036769,0.4065099,7217
11,0.4874346,0.6844346,8275
12,0.4622951,0.9324647,9545
13,0.4441482,1.203936,10996
14,0.440932,1.504952,12601
15,0.4420774,1.818871,14360
16,0.438991,2.256689,16137
17,0.4352671,2.465094,17915
18,0.4307491,2.882414,19722
19,0.4252418,3.30494,21583
20,0.420271,3.307781,23597
21,0.4205204,3.263772,25631
22,0.4229635,3.239555,27746
23,0.4283362,3.30333,30021
24,0.4334554,3.281725,32425
25,0.4389765,3.22484,35033
26,0.4404359,3.058989,37861
27,0.4410653,3.080122,40920
28,0.4391351,3.186231,43894
29,0.4339377,3.074921,46785
30,0.4270936,3.029052,49756
31,0.4192611,3.016995,52722
32,0.4119357,2.963892,55683
33,0.4076866,2.902038,58473
34,0.4052517,3.037146,61429
35,0.4026763,3.223311,64450
36,0.3996878,3.278155,67493
37,0.3978566,3.274243,70614
38,0.3967889,3.312811,73548
39,0.3970758,3.36182,76464
40,0.3980641,3.3534,79394
41,0.3996312,3.433697,82393
42,0.4010304,3.516983,85336
43,0.402677,3.620919,88167
44,0.4023833,3.592561,90799
45,0.4016568,3.503882,93287
46,0.4020589,3.34051,95762
47,0.4043928,3.224359,98315
48,0.4078058,3.075709,101051
49,0.4092343,2.966186,103722
50,0.4111937,2.934246,106152
51,0.4133528,2.871306,108541
52,0.414442,2.798693,110918
53,0.4142052,2.760998,113231
54,0.4134369,2.75255,115319
55,0.4123805,2.743833,117199
56,0.4121004,2.713742,118836
57,0.4116188,2.6925,120284
58,0.4106206,2.662659,121529
59,0.4088777,2.629171,122460
60,0.4065651,2.606772,123310
61,0.4059556,2.600381,123535
