surface_dist,mean_patchiness,mean_phi,num_points
2,0.2656764,1.559951,105
3,0.3583721,1.786389,225
4,0.449357,3.181616,370
5,0.4527866,4.863001,562
6,0.3834307,4.223932,796
7,0.2930022,3.279174,1122
8,0.2460348,2.586935,1451
9,0.2163106,2.127797,1826
10,0.2000696,2.257695,2228
11,0.2041598,3.006022,2697
12,0.2134385,3.906053,3215
13,0.2233944,3.985739,3778
14,0.2399881,3.890674,4350
15,0.2549197,3.399874,4961
16,0.2642386,2.646878,5644
17,0.2674599,2.110273,6377
18,0.2773624,1.751082,7151
19,0.2959477,1.352811,8003
20,0.3170661,1.160176,8978
21,0.3318309,1.402971,10014
22,0.3406518,1.681004,11221
23,0.3477589,1.97727,12613
24,0.3519653,2.422267,14143
25,0.3631286,3.044878,15886
26,0.3745355,3.201217,17611
27,0.3853396,3.161731,19365
28,0.3949345,2.99631,21168
29,0.4047126,2.987727,23004
30,0.4157903,2.802449,25124
31,0.4267148,2.345678,27461
32,0.4371139,1.928878,30089
33,0.4518039,1.73618,33098
34,0.4674153,1.520132,36267
35,0.4767281,1.304806,39351
36,0.4807331,1.166648,42274
37,0.4790164,1.186713,45230
38,0.4760947,1.214207,48092
39,0.4733362,1.273072,50867
40,0.4702557,1.398635,53663
41,0.4655671,1.421833,56639
42,0.4615988,1.522772,59661
43,0.4566951,1.59027,62721
44,0.4502836,1.693917,65672
45,0.4446746,1.839136,68576
46,0.4392431,1.963309,71330
47,0.4343297,2.090594,73937
48,0.4310506,2.239311,76412
49,0.4271338,2.256833,78549
50,0.4229096,2.196104,80454
51,0.4186324,2.161492,82141
52,0.4147257,2.152674,83592
53,0.4113193,2.17415,84932
54,0.4078353,2.177161,86155
55,0.4045931,2.132767,87245
56,0.402536,2.086929,88249
57,0.400597,2.034553,89295
58,0.3986239,1.979514,90307
59,0.3969496,1.938537,91225
60,0.3952408,1.914622,92109
61,0.3933041,1.898814,92938
62,0.3913159,1.895695,93706
63,0.3892794,1.883758,94488
64,0.3873312,1.886524,95281
65,0.3860203,1.878365,96076
66,0.3851497,1.869672,96902
67,0.3844677,1.87098,97793
68,0.384266,1.916045,98760
69,0.3840074,1.930546,99789
70,0.3833836,1.894979,100773
71,0.3826294,1.871369,101790
72,0.3816361,1.83036,102880
73,0.3797737,1.797038,104077
74,0.3787732,1.782075,105313
75,0.3785906,1.811422,106678
76,0.3780273,1.845633,108179
77,0.3772533,1.854821,109810
78,0.3770755,1.860839,111634
79,0.3776601,1.851179,113655
80,0.3776063,1.832847,115792
81,0.3773524,1.891958,117949
82,0.3761074,1.939481,120149
83,0.3742689,1.952499,122285
84,0.3722529,1.949317,124009
85,0.3706128,1.953247,125635
86,0.3688827,1.958234,127135
87,0.3672182,1.945895,128305
88,0.3662714,1.946563,129087
89,0.3655992,1.95306,129647
90,0.3649256,1.945423,130125
91,0.3642763,1.929085,130562
92,0.3636356,1.923548,130964
93,0.3633798,1.91976,131223
94,0.3632885,1.911786,131350
95,0.3632236,1.911474,131375
