radius,mean_patchiness,mean_phi,num_points
2,0.6215,-8.197924,74
3,0.5972978,-10.47795,342
4,0.4429737,-9.463406,880
5,0.334408,-4.511735,1420
6,0.3341301,0.1173105,2151
7,0.3570402,1.839567,3153
8,0.4047833,4.079169,4369
9,0.4373813,5.337362,5630
10,0.4558724,6.155678,7096
11,0.4743027,7.09803,8514
12,0.4720035,7.403732,10195
13,0.4620651,7.083868,11816
14,0.4579007,6.139806,13907
15,0.4494503,5.198969,16658
16,0.4401835,4.721747,20273
17,0.4434998,4.645926,24314
18,0.4449765,4.56366,27874
19,0.447293,4.72758,31182
20,0.4473857,4.633677,34368
21,0.4465408,4.720703,37498
22,0.4455917,4.977932,40018
23,0.4485724,5.222213,42316
24,0.4546084,5.397894,44515
25,0.4552627,5.376401,46181
26,0.4569407,5.308932,47813
27,0.4567339,5.229294,49855
28,0.4552865,5.094384,52178
29,0.4528311,5.031061,54961
30,0.4527584,4.953723,57715
31,0.4513013,4.950891,59930
32,0.4488477,4.942389,61977
33,0.4490433,4.793434,64471
34,0.4493348,4.68265,66286
35,0.450455,4.556381,68225
36,0.4511331,4.346791,70144
37,0.453004,4.20592,72283
38,0.4527614,4.153429,74451
39,0.4507302,4.100562,76860
40,0.4468332,3.954627,80113
41,0.4404774,3.93946,83087
42,0.4387507,4.046996,86018
43,0.4387839,4.172523,88193
44,0.4378681,4.216359,90271
45,0.4377283,4.227358,91716
46,0.4376492,4.193401,92811
47,0.4375888,4.146384,93918
48,0.4374974,4.069937,95017
49,0.4379353,3.997309,95591
50,0.4388123,3.943422,96058
51,0.4389637,3.942417,96306
52,0.4395364,3.956639,96481
53,0.4397811,3.992573,96638
54,0.4394513,4.001797,96791
55,0.4388156,4.012297,96965
56,0.4384517,4.035122,97119
57,0.4384515,4.043807,97135
