surface_dist,mean_patchiness,mean_phi,num_points
2,0.7305044,-5.655824,164
3,0.6317657,-5.396283,346
4,0.6149426,-3.983347,579
5,0.6336486,-0.2845787,916
6,0.6220015,3.342365,1318
7,0.5924146,4.104536,1819
8,0.5576636,4.013385,2411
9,0.5281232,3.388508,3184
10,0.5084831,2.459734,4140
11,0.4925212,1.427763,5326
12,0.4907937,0.6904016,6693
13,0.49823,-0.3158076,8262
14,0.5020421,-1.27458,10019
15,0.5001254,-2.1,11857
16,0.4951157,-2.713253,13835
17,0.4844875,-3.011017,15884
18,0.4745807,-3.108775,18074
19,0.4738189,-3.086302,20299
20,0.4779979,-2.973305,22611
21,0.4830031,-2.874199,25069
22,0.4789831,-2.917833,27578
23,0.4749108,-2.798931,30147
24,0.4733583,-2.586738,32808
25,0.4686607,-2.22948,35650
26,0.4585434,-1.948055,38677
27,0.447211,-1.638639,41688
28,0.4365207,-1.272209,44890
29,0.4253371,-0.9907506,48372
30,0.416976,-0.8393951,51925
31,0.4113639,-0.8056059,55514
32,0.4111817,-1.001655,58810
33,0.4154522,-1.083962,62075
34,0.4221142,-0.9123828,65468
35,0.4288876,-0.6382734,68740
36,0.4332084,-0.3889201,72071
37,0.4333501,-0.3099649,74979
38,0.4298156,-0.3632915,77499
39,0.4255371,-0.347645,79834
40,0.4225476,-0.2465792,82261
41,0.4204136,-0.114156,84634
42,0.4185807,-0.05593459,87066
43,0.4169097,-0.113345,89641
44,0.4147992,-0.1564546,92288
45,0.412987,-0.1956385,94985
46,0.4116468,-0.1187504,97634
47,0.4095182,-0.008692,100109
48,0.4077729,0.1399125,102274
49,0.4055375,0.2138663,104139
50,0.4031822,0.2490667,105582
51,0.4017253,0.3022585,106546
52,0.4011264,0.3144379,106889
53,0.4006913,0.3115603,107039
54,0.4005986,0.3126108,107067
