surface_dist,mean_patchiness,mean_phi,num_points
2,0.1186868,0.9426648,175
3,0.1497095,0.3762391,403
4,0.1953398,-1.015989,774
5,0.2169223,-0.7022964,1261
6,0.2350655,0.2754739,1864
7,0.2671007,1.271002,2534
8,0.292885,2.115787,3335
9,0.3119642,2.805902,4233
10,0.3238456,2.235373,5146
11,0.3404708,1.380577,6172
12,0.3572713,0.7489994,7325
13,0.3766882,0.4995721,8648
14,0.3878369,0.3776027,10076
15,0.3874546,0.4725628,11640
16,0.3809161,0.7957179,13193
17,0.3749529,0.963787,14809
18,0.3744084,0.8514184,16465
19,0.3793088,0.8262029,18215
20,0.3815814,0.9883166,20126
21,0.3791169,1.207636,22124
22,0.3797376,1.189685,24188
23,0.3803033,1.194397,26452
24,0.3844806,1.751196,28850
25,0.3879638,2.267728,31342
26,0.3855002,2.402159,33784
27,0.3808227,2.366968,36075
28,0.3820616,2.460234,38556
29,0.3887293,2.803206,41162
30,0.392595,2.920281,43817
31,0.3920341,2.808306,46380
32,0.3899959,2.610408,48740
33,0.3921864,2.410224,50880
34,0.3970651,2.109076,52959
35,0.4023536,1.84222,55024
36,0.4032137,1.755171,57062
37,0.4011912,1.861161,59105
38,0.3988144,1.847555,61087
39,0.3971276,1.839489,62940
40,0.3964515,1.879575,64764
41,0.3961251,2.033804,66591
42,0.3950135,2.094712,68497
43,0.3950268,2.025879,70570
44,0.3972607,1.982697,72756
45,0.400006,1.987524,74961
46,0.4005983,1.98749,77108
47,0.3993758,2.018004,79294
48,0.397767,2.1323,81573
49,0.3962381,2.231224,83913
50,0.3958392,2.299462,86343
51,0.3973518,2.315781,88914
52,0.3987371,2.231021,91331
53,0.399462,2.162668,93714
54,0.399934,2.180556,95935
55,0.4001216,2.217682,98026
56,0.3996639,2.23515,100292
57,0.398168,2.265839,102401
58,0.3972143,2.240624,104646
59,0.397476,2.219986,106794
60,0.397923,2.203878,109003
61,0.397196,2.15741,111072
62,0.3956433,2.105731,113027
63,0.3955575,2.074396,114868
64,0.3959354,2.099107,116588
65,0.3963636,2.096037,118253
66,0.3969575,2.101076,119938
67,0.3969136,2.139491,121642
68,0.3967685,2.154354,123419
69,0.3969603,2.160135,125017
70,0.3978384,2.190376,126491
71,0.3986282,2.208595,127759
72,0.3990473,2.204814,128763
73,0.3999965,2.188352,129553
74,0.4009036,2.185567,129915
75,0.4010043,2.184977,129938
