radius,mean_patchiness,mean_phi,num_points
2,0.6314976,-5.445114,147
3,0.5383318,-9.091844,800
4,0.5254134,-7.925762,1264
5,0.5011797,-3.896604,1565
6,0.4748753,-0.748383,2098
7,0.4182245,-0.6096831,2969
8,0.3816048,-0.8074957,3692
9,0.3626091,-1.019188,4552
10,0.3597647,-0.8692826,5904
11,0.3574051,-0.7122684,7193
12,0.3584288,-0.1180727,8611
13,0.3587846,0.1256213,10278
14,0.3517517,0.09352942,11855
15,0.3563731,0.2612921,13787
16,0.3656776,0.5058403,15893
17,0.3828901,0.8153102,18348
18,0.3886663,1.057041,21596
19,0.3966218,1.070297,24611
20,0.3952878,0.9690201,27692
21,0.391545,0.9674723,30710
22,0.3924312,1.35871,34349
23,0.3973345,1.897397,38992
24,0.4064702,2.103111,43805
25,0.4173097,2.489468,49165
26,0.425672,2.981,54852
27,0.4331257,3.284813,60604
28,0.4403325,3.069999,65931
29,0.4465095,2.972408,70874
30,0.4506309,3.008478,75320
31,0.4532478,3.148671,79281
32,0.4530805,3.270983,83056
33,0.4552105,3.294443,86061
34,0.4554349,3.284695,89760
35,0.4544369,3.288143,93526
36,0.452026,3.229992,96618
37,0.450018,3.240923,99228
38,0.4498477,3.159357,101461
39,0.4477655,3.08476,103714
40,0.4458091,2.994494,106246
41,0.4456124,2.95679,108784
42,0.4456522,2.900611,110542
43,0.4476386,2.797896,111793
44,0.4493088,2.750369,112491
45,0.450371,2.755744,112831
46,0.4504435,2.757208,112847
