surface_dist,mean_patchiness,mean_phi,num_points
2,0.6228408,-8.636767,167
3,0.5536645,-8.558524,393
4,0.5374532,-13.22805,700
5,0.5230392,-16.44143,1021
6,0.5355077,-15.49165,1383
7,0.5277427,-14.27885,1763
8,0.512286,-13.18501,2170
9,0.5004862,-12.32916,2618
10,0.4913061,-11.74522,3135
11,0.4756175,-10.81343,3736
12,0.4485724,-9.792404,4397
13,0.4277523,-8.686499,5190
14,0.4207668,-7.949052,5922
15,0.4282546,-7.409862,6649
16,0.4446797,-6.934093,7391
17,0.4511035,-6.410425,8260
18,0.4500742,-5.559434,9261
19,0.4524947,-4.986597,10398
20,0.4478205,-4.706456,11584
21,0.4398903,-4.59183,12795
22,0.4382129,-4.553745,14081
23,0.4398684,-4.208196,15369
24,0.4412605,-3.960438,16806
25,0.4405969,-3.937132,18320
26,0.436588,-3.763463,19942
27,0.4270571,-3.633897,21706
28,0.4145972,-3.386283,23641
29,0.4042194,-3.029337,25772
30,0.3970019,-2.571779,27939
31,0.3928356,-2.052098,30165
32,0.3934074,-1.674674,32542
33,0.3961233,-1.398332,35103
34,0.3995288,-1.024386,37773
35,0.4030751,-0.5350255,40453
36,0.4051669,-0.1472101,43200
37,0.4064736,0.255717,46103
38,0.4093935,0.626641,49054
39,0.4114078,0.978002,52103
40,0.4079492,1.107119,54758
41,0.4038255,1.215989,57208
42,0.4014478,1.253981,59510
43,0.401029,1.33223,61878
44,0.4026673,1.410281,64213
45,0.4037563,1.307859,66548
46,0.4045924,1.169473,68864
47,0.4053103,1.074205,71141
48,0.4061809,0.9369646,73310
49,0.4052787,0.773756,75476
50,0.4042647,0.690821,77727
51,0.4036881,0.6807871,79955
52,0.4028401,0.7060469,82135
53,0.4016401,0.8068142,84260
54,0.4009919,0.9193608,86401
55,0.4020109,1.074375,88617
56,0.4046303,1.30725,90916
57,0.4070939,1.602757,93160
58,0.4094926,1.826126,95247
59,0.4109913,1.971148,97044
60,0.4112102,2.01976,98405
61,0.4116941,2.042869,99093
62,0.4118119,2.058676,99438
63,0.4119151,2.074308,99541
