surface_dist,mean_patchiness,mean_phi,num_points
2,0.1151346,-1.802155,185
3,0.1580651,-2.664169,419
4,0.1597238,-2.280165,742
5,0.1357216,-1.655168,1149
6,0.1487482,-1.558314,1714
7,0.2014206,-0.1891144,2456
8,0.2560372,1.978512,3377
9,0.3103898,2.795093,4464
10,0.350223,3.582303,5604
11,0.3744909,4.213259,6814
12,0.3876113,4.716803,8178
13,0.3992803,4.874575,9716
14,0.4039011,5.188144,11400
15,0.3997949,4.949847,13108
16,0.394895,4.762857,14897
17,0.3929881,4.545903,16766
18,0.3977035,4.49521,18718
19,0.4032409,4.44812,20813
20,0.4057213,4.343709,23142
21,0.4037677,4.22859,25784
22,0.4013091,4.006798,28596
23,0.3974347,3.871457,31570
24,0.3921858,3.888552,34567
25,0.389208,3.725816,37566
26,0.3942841,3.468393,40464
27,0.3965743,3.252839,43213
28,0.3984529,3.399575,45751
29,0.4029904,3.661673,48153
30,0.4071328,3.811799,50513
31,0.408024,3.710513,52967
32,0.4086819,3.56455,55475
33,0.4115062,3.511116,58055
34,0.4136385,3.501062,60776
35,0.4156249,3.518626,63734
36,0.4178987,3.636767,66643
37,0.4204809,3.619546,69534
38,0.4237034,3.562292,72250
39,0.4269239,3.436636,74777
40,0.429948,3.23607,77356
41,0.4307888,3.143273,79971
42,0.4306173,3.018206,82627
43,0.4302098,2.862972,85443
44,0.4297102,2.813322,88559
45,0.4288782,2.750127,91822
46,0.4272001,2.741501,95308
47,0.4248362,2.690323,98742
48,0.4241579,2.714681,102173
49,0.424367,2.740815,105327
50,0.4239922,2.797438,107973
51,0.4229003,2.838217,110403
52,0.4225844,2.864466,112700
53,0.4225997,2.866151,114853
54,0.4218903,2.870142,116758
55,0.4207032,2.854739,118047
56,0.4205484,2.824163,118702
57,0.4203119,2.815079,118987
58,0.4202617,2.814612,119011
