radius,mean_patchiness,mean_phi,num_points
2,0.9322147,30.78298,177
3,0.6760096,33.05012,699
4,0.5268172,21.29782,1054
5,0.4419277,15.44886,1431
6,0.4045915,12.26107,1998
7,0.3665766,9.939559,2885
8,0.3838801,8.421485,3948
9,0.3995407,7.829529,4975
10,0.4072716,7.300195,6207
11,0.403199,7.137166,7497
12,0.3970731,6.626198,8958
13,0.3797681,5.157827,10721
14,0.3794426,4.006907,12740
15,0.3855509,3.008936,14989
16,0.3921908,2.321484,17172
17,0.4043706,1.753412,19302
18,0.4216255,1.315234,21394
19,0.4376499,1.149767,23575
20,0.4352825,1.469399,25735
21,0.4251972,1.574282,27782
22,0.4213004,1.586248,30234
23,0.423276,1.717757,32817
24,0.4208919,1.830395,35785
25,0.4131043,1.668038,38866
26,0.4089895,1.357422,42164
27,0.4066424,1.127124,45829
28,0.408095,1.090955,48977
29,0.4085241,1.169384,52425
30,0.4064547,1.162838,55721
31,0.4080847,0.8032417,59465
32,0.4090443,0.5972092,63211
33,0.4077635,0.8547788,66347
34,0.4046859,1.122567,69820
35,0.3999119,1.447736,74093
36,0.4000141,1.663164,78254
37,0.3966495,1.673254,82589
38,0.3968907,1.723342,85861
39,0.3979794,1.743744,87933
40,0.3995216,1.745765,89460
41,0.3998936,1.747367,90917
42,0.4001965,1.732808,92256
43,0.4000438,1.766806,93320
44,0.3993444,1.804,94194
45,0.3989991,1.844323,94853
46,0.3987633,1.923033,95393
47,0.3979684,1.958917,95805
48,0.3973103,1.98284,96053
49,0.3971751,1.993916,96139
