radius,mean_patchiness,mean_phi,num_points
2,0.5539951,-7.721404,77
3,0.5865687,-15.05801,282
4,0.4536122,-9.73149,653
5,0.3737864,-4.697687,996
6,0.3611042,-2.060609,1297
7,0.3675697,0.01097127,1629
8,0.347351,0.8817729,2036
9,0.3232328,1.025887,2601
10,0.3178233,0.663155,3218
11,0.3269325,0.518416,3859
12,0.3367302,0.6178206,4672
13,0.3519159,1.351908,5689
14,0.365474,1.799786,6680
15,0.3813267,1.914181,7769
16,0.4027824,2.255695,9205
17,0.4176214,2.420414,11035
18,0.432302,2.435088,12912
19,0.4417757,2.228149,15022
20,0.445971,1.775462,17093
21,0.4525475,1.531085,19475
22,0.4567149,1.345005,21972
23,0.4556647,1.212283,24435
24,0.4538506,1.449446,27132
25,0.4495507,1.259555,30004
26,0.4466545,1.28643,33045
27,0.4477221,1.467808,35896
28,0.4464746,1.468711,38826
29,0.4463468,1.490129,42168
30,0.4449334,1.583837,45566
31,0.4408672,1.582119,48950
32,0.4395673,1.568404,52599
33,0.4378847,1.474016,56395
34,0.4373131,1.572011,60533
35,0.4392952,1.834195,64414
36,0.4353873,2.013381,68888
37,0.4294947,2.135093,73661
38,0.4269218,2.326114,79048
39,0.4273897,2.409133,83816
40,0.4277468,2.490294,88223
41,0.4295824,2.661064,92426
42,0.4304804,2.801094,96102
43,0.4296039,2.863142,100004
44,0.427875,2.840984,104782
45,0.4264786,2.829855,109517
46,0.4260197,2.791471,114379
47,0.42543,2.723783,118283
48,0.4244823,2.696313,121875
49,0.42286,2.684057,125580
50,0.4219044,2.70366,129583
51,0.4217306,2.661622,133415
52,0.4204848,2.621804,137376
53,0.4189195,2.608133,141407
54,0.4173026,2.615045,145904
55,0.4164152,2.642756,150488
56,0.4157441,2.597963,154989
57,0.4142085,2.515525,159302
58,0.4139617,2.439596,162911
59,0.4152068,2.436251,166419
60,0.4171189,2.521235,169448
61,0.4184106,2.568907,171701
62,0.4189369,2.621336,173854
63,0.4194181,2.667395,175677
64,0.4200088,2.73457,177460
65,0.4205672,2.791092,178875
66,0.4211985,2.831768,179889
67,0.4213527,2.859473,180349
68,0.421471,2.869301,180534
69,0.4214032,2.869403,180630
