surface_dist,mean_patchiness,mean_phi,num_points
2,0.989068,-14.29307,182
3,0.9316396,-16.44545,415
4,0.8063848,-14.96585,774
5,0.6071327,-10.81981,1403
6,0.4953726,-7.106465,2165
7,0.4622661,-4.291195,3062
8,0.4681858,-3.099419,4120
9,0.492394,-2.406695,5418
10,0.5121762,-1.820936,6949
11,0.5148956,-1.694484,8694
12,0.4996126,-1.355461,10752
13,0.4883147,-0.6348109,13150
14,0.4797132,0.08769803,15906
15,0.4691828,0.4819936,18967
16,0.4623806,0.729202,22201
17,0.4634393,1.00894,25510
18,0.4677301,1.436305,28643
19,0.4671336,1.480669,31356
20,0.4656658,1.467698,33959
21,0.4632202,1.376778,36314
22,0.4605753,1.353855,38404
23,0.4618797,1.342778,40420
24,0.4657777,1.381145,42488
25,0.4673548,1.419826,44531
26,0.4637715,1.41784,46604
27,0.4592716,1.311883,48735
28,0.4562644,1.150463,50860
29,0.4576557,0.9645321,53065
30,0.4607228,0.7564948,55593
31,0.463237,0.5323139,58277
32,0.4649487,0.4676078,61057
33,0.465355,0.4423975,63960
34,0.4667848,0.4277261,66981
35,0.4672455,0.4888384,70024
36,0.4670483,0.6295859,73022
37,0.469318,0.7633914,75744
38,0.47109,0.9100947,78362
39,0.4713708,0.9916064,80900
40,0.4705227,1.007733,83347
41,0.4687245,1.043664,85719
42,0.4663586,1.086235,87991
43,0.4641212,1.152537,90237
44,0.462244,1.258352,92547
45,0.4615324,1.393381,94731
46,0.4614601,1.548453,96691
47,0.4608217,1.649491,98540
48,0.4604312,1.709835,100400
49,0.4610232,1.723123,102335
50,0.4605628,1.706987,104303
51,0.4582059,1.685667,106267
52,0.4559815,1.609392,108169
53,0.4540718,1.553842,109998
54,0.452238,1.513266,111695
55,0.4509251,1.467037,113337
56,0.4502892,1.406411,114961
57,0.4501875,1.426165,116430
58,0.4512693,1.48142,117831
59,0.4527067,1.563237,119305
60,0.4532228,1.649998,120637
61,0.4526433,1.710052,121908
62,0.4516432,1.741008,123094
63,0.4508358,1.765787,124206
64,0.450882,1.784355,125280
65,0.4518846,1.823161,126277
66,0.45228,1.897571,126968
67,0.4527135,1.942209,127305
68,0.4530182,1.953572,127427
69,0.4530292,1.953961,127431
