radius,mean_patchiness,mean_phi,num_points
2,0.01318634,0.1308698,26
3,0.2429367,-0.9510473,302
4,0.3166077,-1.963062,686
5,0.3577286,-1.875381,1194
6,0.3375876,-0.8561088,1958
7,0.3112532,-0.08844334,3160
8,0.3412127,-1.494677,4351
9,0.4010512,-2.179579,5900
10,0.4192497,-2.470694,7937
11,0.4187599,-2.089472,10295
12,0.4133824,-1.265644,12738
13,0.4020591,-0.930445,14846
14,0.4059757,-0.5924622,16704
15,0.4104234,0.131256,19170
16,0.4123366,0.6681614,21947
17,0.4113301,1.235198,24780
18,0.4039073,1.303273,28062
19,0.4037534,1.275655,31298
20,0.4052031,1.672139,34084
21,0.4096258,2.403797,37327
22,0.4129797,2.691031,40447
23,0.4165314,2.547534,43311
24,0.4223544,2.535323,46120
25,0.4285632,2.717324,49122
26,0.4289152,2.803741,52628
27,0.4326254,2.875072,56356
28,0.4372252,2.907214,60056
29,0.4415446,2.861848,64046
30,0.4483869,2.868502,67682
31,0.4511886,2.721305,70176
32,0.4544331,2.421253,71999
33,0.4550233,2.193738,73869
34,0.4534119,2.111511,75006
35,0.4517162,2.02016,75899
36,0.4511696,1.949423,76371
37,0.4505368,1.945461,76487
