radius,mean_patchiness,mean_phi,num_points
3,0.20756,-0.1307203,238
4,0.303051,-4.218349,895
5,0.4537552,-5.116297,1855
6,0.5644506,-4.219728,3118
7,0.62213,-3.298256,4580
8,0.6420536,-4.189267,6159
9,0.6334236,-4.384253,7989
10,0.6126731,-4.710266,10172
11,0.6074824,-5.635638,12178
12,0.5979006,-6.101449,14426
13,0.5761623,-5.478736,17600
14,0.5619976,-4.988711,20696
15,0.5514486,-4.423358,23339
16,0.5400323,-3.847614,25841
17,0.521556,-3.157765,28772
18,0.5119848,-2.638019,31897
19,0.5060826,-2.247306,34334
20,0.5011532,-2.234859,36888
21,0.4961439,-2.30985,39621
22,0.4924331,-2.027649,42583
23,0.4869741,-1.745472,45591
24,0.4754095,-1.486931,49005
25,0.4708853,-1.028631,53094
26,0.4690121,-0.6274141,58316
27,0.4636163,-0.6139134,63655
28,0.4506857,-0.5930358,69401
29,0.4403433,-0.2599376,77217
30,0.4372242,0.1068919,84702
31,0.4359682,0.4212623,92311
32,0.4341678,0.7959392,100559
33,0.4309569,0.9204596,108519
34,0.4284306,1.029523,114415
35,0.426282,1.189231,119281
36,0.4286811,1.471477,124337
37,0.435106,1.885361,128975
38,0.4389594,2.206031,132812
39,0.4411536,2.475396,136368
40,0.4407394,2.56125,140294
41,0.4399076,2.59397,143662
42,0.4386156,2.605106,146843
43,0.4385734,2.678715,149639
44,0.438856,2.736942,152309
45,0.4390326,2.763796,154498
46,0.4386333,2.802809,155680
47,0.4379514,2.811032,156305
48,0.4374865,2.804423,156561
49,0.4371451,2.804066,156804
50,0.4367317,2.806272,157045
51,0.4362786,2.804329,157259
52,0.4360144,2.804431,157391
