radius,mean_patchiness,mean_phi,num_points
2,0.9795974,37.19414,161
3,0.8933946,36.55442,817
4,0.8500226,30.18132,1157
5,0.823508,24.64717,1527
6,0.793144,20.44208,2034
7,0.744707,16.34214,2846
8,0.6888112,15.08031,3934
9,0.6654516,14.28043,5144
10,0.6568991,12.88904,6684
11,0.6298283,10.31196,8515
12,0.6189614,8.757509,10269
13,0.5928202,7.695434,12536
14,0.5618225,6.960714,14840
15,0.5317308,6.611778,17604
16,0.4989251,6.103235,21135
17,0.4791599,5.965901,25176
18,0.4635709,5.964127,29660
19,0.45185,5.99046,34708
20,0.447078,5.72387,39796
21,0.4449721,5.608943,44705
22,0.4424469,5.377181,49703
23,0.4420916,5.114135,55336
24,0.4453087,4.772774,62094
25,0.4500012,4.256415,69068
26,0.4523487,3.737664,76542
27,0.4545459,3.257092,83482
28,0.4553768,3.012581,89999
29,0.4525657,2.673694,96749
30,0.4467948,2.361358,103698
31,0.4406084,2.154468,110518
32,0.4423799,2.014529,117144
33,0.445417,1.779951,122710
34,0.4482694,1.672364,127197
35,0.450405,1.709463,130757
36,0.4513393,1.88021,133660
37,0.4499765,1.936672,135875
38,0.4483056,1.963346,137978
39,0.4451899,1.93161,140126
40,0.4432333,1.903535,141766
41,0.4424486,1.921241,142886
42,0.4430548,1.980626,143476
43,0.4438097,2.017501,143691
44,0.4440487,2.060316,143872
45,0.4439793,2.085264,144055
46,0.4439973,2.107323,144163
