radius,mean_patchiness,mean_phi,num_points
2,0.9427716,-11.67948,65
3,0.8735315,-23.38045,533
4,0.6447727,-17.07081,1160
5,0.5745574,-10.39996,1770
6,0.5692314,-4.137088,2539
7,0.5504293,0.318333,3434
8,0.4998725,0.7625139,4456
9,0.4534856,0.2658262,5522
10,0.4199414,-0.2369808,6665
11,0.3897048,-0.3155309,7920
12,0.3665935,-0.4359232,9410
13,0.3544793,-0.7354863,11080
14,0.3557562,-0.9762897,12943
15,0.3581145,-1.068385,15037
16,0.3647719,-0.8294523,17387
17,0.3696201,-0.4582815,20214
18,0.3693124,0.3033959,23173
19,0.3733074,0.7683883,26700
20,0.3809029,0.9091398,30118
21,0.3797109,1.055273,33348
22,0.380789,0.8824618,35768
23,0.3844385,0.8198183,38349
24,0.3816191,0.7593036,41267
25,0.3777902,0.6424925,44099
26,0.3758556,0.5521449,46671
27,0.3806802,0.8081885,50197
28,0.3929805,0.9735888,54769
29,0.4053383,1.29691,59107
30,0.4152959,1.26145,63602
31,0.4195341,1.359261,67443
32,0.4206052,1.518545,71654
33,0.4199822,1.72743,75880
34,0.4207886,1.796071,79846
35,0.4186187,1.733825,82879
36,0.4179665,1.703694,85228
37,0.417241,1.648078,87053
38,0.415133,1.58591,88581
39,0.412824,1.47358,90201
40,0.4123688,1.35854,91558
41,0.4117893,1.252319,92707
42,0.4110058,1.204946,93598
43,0.4100626,1.162746,94521
44,0.4100353,1.139487,95725
45,0.4092822,1.069735,96638
46,0.4080572,1.05497,97396
47,0.4072761,1.055415,97853
48,0.4073782,1.040088,98016
