radius,mean_patchiness,mean_phi,num_points
2,0.5638193,-9.680335,181
3,0.5191796,-6.825305,794
4,0.5174281,-9.260257,1180
5,0.4293895,-8.068722,1432
6,0.3876293,-5.100062,1774
7,0.3776477,-0.8431065,2273
8,0.3811817,2.019724,2962
9,0.3888669,3.251341,3652
10,0.3792819,3.439549,4533
11,0.3894895,2.678593,5645
12,0.3884883,2.752357,6946
13,0.3845531,3.359535,8357
14,0.3751927,3.754332,9866
15,0.360184,3.276719,11616
16,0.3513184,2.79697,13693
17,0.3527606,2.110396,15693
18,0.3570915,1.59609,17980
19,0.3599083,1.219416,20480
20,0.3640418,0.9002271,22880
21,0.3654208,0.8230459,25572
22,0.3648136,0.6981654,28828
23,0.3687315,0.7798331,32054
24,0.365212,0.9215291,34952
25,0.3628568,0.8959485,37754
26,0.3650469,1.063668,40867
27,0.3642516,1.262065,44380
28,0.3648794,1.488186,48411
29,0.3662853,1.505173,53755
30,0.3673192,1.565597,59863
31,0.3718783,1.50189,65498
32,0.3762756,1.362624,70689
33,0.3794304,1.178902,74850
34,0.380689,1.138145,78848
35,0.3812651,0.981627,82145
36,0.3819773,0.8703848,85169
37,0.3807829,0.8821484,88886
38,0.3786548,0.8394956,92435
39,0.3778475,0.8425101,95237
40,0.3792369,0.784439,97548
41,0.3793763,0.7439175,99014
42,0.3784116,0.740477,99677
43,0.3776403,0.7272835,100037
44,0.3774244,0.7276036,100156
