patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
15.63774,26220,0.1382,3.116661,0.6893843,45.26226,2.325,-4.415,45.219,15.89493,20.07404
15.73089,10929,0.0576,6.498217,18.67307,67.48431,6.588,20.581,69.97,44.30143,74.2021
14.96878,4970,0.0262,0.03191799,-2.363126,92.25903,0.826,-2.875,93.346,60.00946,79.53184
17.87015,4981,0.0262,6.611146,-16.44061,57.32397,6.299,-15.579,57.383,25.59417,31.51518
20.23728,2151,0.0113,22.1724,16.81274,96.01462,22.11,16.901,96.461,70.19579,95.24242
17.76394,7514,0.0396,27.72424,1.786476,75.18134,30.025,-0.134,72.045,48.95906,60.12629
