radius,mean_patchiness,mean_phi,num_points
2,0.6706431,-9.258719,170
3,0.5358899,-12.89989,844
4,0.5381615,-12.86685,1165
5,0.4689611,-11.0491,1460
6,0.401595,-8.782973,1854
7,0.3617261,-6.245114,2392
8,0.3153649,-4.691972,3029
9,0.2981319,-3.520005,3699
10,0.3041673,-1.528838,4542
11,0.3217102,-0.2672706,5495
12,0.3401165,0.5985926,6592
13,0.3419343,0.4602029,7845
14,0.3334921,0.3421342,9178
15,0.3327819,0.5320798,10582
16,0.3368806,0.8567693,12175
17,0.3452776,1.266571,13808
18,0.3597488,2.740353,15663
19,0.3759964,3.490565,17713
20,0.3711033,3.470651,19890
21,0.362065,3.05981,21939
22,0.3616874,2.56005,24149
23,0.3585061,2.303407,26414
24,0.3547921,2.283563,29046
25,0.3621632,2.795722,32273
26,0.3675076,3.03358,35542
27,0.3679821,2.916713,38676
28,0.3692946,2.561106,42894
29,0.3680826,2.284825,47660
30,0.3648416,2.16132,53143
31,0.3675006,2.047061,57947
32,0.3676432,1.944892,62727
33,0.3689597,1.897534,67276
34,0.369202,2.032385,72394
35,0.3699804,2.249156,76728
36,0.3703277,2.461225,80029
37,0.373452,2.692225,81823
38,0.3755899,2.849649,82962
39,0.3762116,2.867208,83766
40,0.3760237,2.839408,84565
41,0.3771154,2.906717,85323
42,0.3779909,2.98352,85729
43,0.377762,3.020267,85921
44,0.3773743,3.018047,86018
