surface_dist,mean_patchiness,mean_phi,num_points
2,0.8687756,22.67598,175
3,0.8722256,20.45506,356
4,0.8509685,20.1758,628
5,0.7954718,19.15319,1003
6,0.7674488,18.05655,1489
7,0.7833431,17.9083,2093
8,0.8058731,18.00351,2814
9,0.8054271,18.16789,3690
10,0.7856786,17.8892,4817
11,0.7790486,16.90502,6125
12,0.7827104,16.64154,7546
13,0.7862108,16.68558,9084
14,0.7892314,16.76876,10693
15,0.7834893,16.7613,12258
16,0.7727613,16.5616,13853
17,0.7535357,15.71533,15747
18,0.7326393,15.28519,17897
19,0.7117037,14.83501,20273
20,0.6960768,14.45501,22684
21,0.6848149,14.17345,25168
22,0.6738188,13.81843,27918
23,0.6632088,13.12768,30846
24,0.6519337,12.62038,33857
25,0.6385814,12.14012,37157
26,0.6238633,11.62897,40781
27,0.6086177,11.16605,44691
28,0.5947794,10.79303,48918
29,0.5815086,10.15576,53189
30,0.5687045,9.476682,57417
31,0.5557994,8.938358,61394
32,0.5447984,8.505397,65274
33,0.5344575,8.189694,68804
34,0.5253752,7.878535,72316
35,0.5194822,7.538484,75850
36,0.5137733,7.168037,79437
37,0.5076858,6.786382,83117
38,0.5016105,6.451751,86874
39,0.4949619,6.091125,90815
40,0.4876829,5.809682,94668
41,0.479862,5.605306,98493
42,0.4744501,5.479161,102361
43,0.472904,5.363803,106073
44,0.4715492,5.228613,109897
45,0.4681285,5.165095,113874
46,0.4645167,5.120257,118064
47,0.462369,5.138105,122518
48,0.4621101,5.085386,126988
49,0.4623245,5.011841,131319
50,0.4626042,4.892251,135763
51,0.4634481,4.722744,140366
52,0.4637257,4.523351,144750
53,0.4621788,4.374606,148710
54,0.4605048,4.315123,152485
55,0.45987,4.316048,156111
56,0.4592029,4.320755,159260
57,0.4584776,4.264159,161836
58,0.4575914,4.184162,163958
59,0.4564995,4.138808,165879
60,0.4562615,4.121414,167555
61,0.4564981,4.106686,168838
62,0.4573579,4.100108,169540
63,0.4574775,4.10175,169663
