radius,mean_patchiness,mean_phi,num_points
2,0.8220364,-10.77667,77
3,0.7623352,-20.99994,477
4,0.5861857,-16.58906,972
5,0.4206156,-9.922479,1523
6,0.3869709,-4.617335,2092
7,0.378157,-2.514891,2712
8,0.3778944,-2.256298,3533
9,0.3739195,-2.129905,4766
10,0.3655432,-1.452801,6129
11,0.3659848,-1.017864,7872
12,0.3808252,-1.192087,9767
13,0.3903077,-2.10726,11540
14,0.3941149,-2.803462,13581
15,0.4086633,-2.835277,15894
16,0.4200591,-2.288707,18167
17,0.4179323,-1.931744,20374
18,0.4164277,-1.640224,22272
19,0.4102474,-1.137699,24418
20,0.4086811,-0.7361976,26788
21,0.4108541,-0.3416568,29036
22,0.4181768,0.123022,31350
23,0.4237171,0.1949866,34031
24,0.4275122,0.543774,37019
25,0.426256,0.797429,40091
26,0.4263431,1.064423,43262
27,0.4299279,1.285449,46570
28,0.4347464,1.386144,49922
29,0.4365685,1.34183,53651
30,0.4369543,1.470214,57722
31,0.438659,1.70577,61338
32,0.4395624,1.911326,64466
33,0.4401002,2.115058,67915
34,0.4378178,2.137597,71917
35,0.4360026,2.201765,76124
36,0.4360062,2.436445,80819
37,0.4348129,2.566317,86479
38,0.4334287,2.470842,92573
39,0.4335255,2.565628,97856
40,0.4365229,2.656572,101896
41,0.4375274,2.74672,105102
42,0.4381296,2.735604,107575
43,0.438494,2.675984,109590
44,0.4386661,2.626409,110995
45,0.4395303,2.626859,112186
46,0.4398516,2.726586,112924
47,0.4402912,2.803759,113617
48,0.440548,2.865105,113988
49,0.440292,2.861441,114126
